Gain [dB],Phase [rad],Amplitude [dBm],Frequency [Hz]
8.2483,3.0630903383560515,-2.948274612426758,6028298426.323319
8.2483,3.1420926683365047,-3.5315513610839844,6028899284.692418
8.2483,3.2200949688235347,-3.4769058227539062,6030101001.430615
8.2483,3.299097298803987,-3.425626754760742,6030701859.799714
8.2483,3.377099599291017,-3.081727981567383,6031503004.291845
8.2483,3.4561019292714703,-3.100910186767578,6032103862.660944
8.2483,3.5341042297585,-3.1197586059570312,6033105293.276109
8.2483,3.6131065597389536,-3.813570022583008,6033706151.645207
8.2483,3.6911088602259827,-3.629205703735352,6034507296.137339
8.2483,3.770111190206436,-3.397573471069336,6035108154.506437
8.2483,3.848113490693466,-4.068109512329102,6035909298.9985695
8.2483,3.927115820673919,-4.125461578369141,6036710443.490701
8.2483,4.006118150654372,-4.079669952392578,6037511587.982833
8.2483,4.084120451141402,-3.9168758392333984,6038513018.597997
8.2483,4.163122781121856,-4.584447860717773,6039714735.336195
8.2483,4.241125081608884,-4.698200225830078,6040315593.705294
8.2483,4.320127411589338,-4.919216156005859,6041317024.320457
8.2483,4.398129712076368,-4.609441757202148,6042118168.81259
8.2483,4.477132042056821,-4.554000854492188,6043119599.427753
8.2483,4.555134342543851,-4.963550567626953,6044121030.042918
8.2483,4.634136672524304,-5.305631637573242,6045122460.658083
8.2483,4.712138973011333,-5.351383209228516,6046123891.273248
8.2483,4.791141302991787,-5.809532165527344,6047125321.888412
8.2483,4.8691436034788165,-6.147029876708984,6048126752.503576
8.2483,4.94814593345927,-6.488014221191406,6049128183.118741
8.2483,5.027148263439723,-7.440652847290039,6050730472.103004
8.2483,5.1051505639267525,-9.273309707641602,6052933619.456367
8.2483,5.184152893907206,-10.17587661743164,6053935050.07153
8.2483,5.262155194394235,-10.095428466796877,6053534477.825465
8.2483,5.3411575243746885,-19.159225463867188,6057339914.16309
8.2483,5.419159824861718,-20.180648803710938,6057940772.532188
8.2483,5.498162154842172,-28.485919952392575,6058741917.024321
8.2483,5.576164455329201,-43.17064666748047,5959400000.0
8.2483,5.655166785309655,-42.94962310791016,5959400000.0
8.2483,5.733169085796684,-42.92140579223633,5959400000.0
8.2483,5.812171415777137,-43.12166595458984,5959400000.0
8.2483,5.890173716264167,-42.44500732421875,5959400000.0
8.2483,5.969176046244621,-42.97280883789063,5959400000.0
8.2483,6.048178376225073,-42.68353271484375,5959400000.0
8.2483,6.126180676712103,-43.35165023803711,5959400000.0
8.2483,6.205183006692557,-42.96822738647461,5959400000.0
8.2483,6.283185307179586,-42.8911018371582,5959400000.0
8.36,0.0,-42.83366394042969,5959400000.0
8.36,0.07900232998045317,-43.0915412902832,5959400000.0
8.36,0.1570046304674829,-43.312156677246094,5959400000.0
8.36,0.23600696044793606,-42.99261093139648,5959400000.0
8.36,0.3140092609349658,-43.188514709472656,5959400000.0
8.36,0.393011590915419,-12.84101104736328,6004264091.559371
8.36,0.4710138914024486,-10.078462600708008,6005465808.297568
8.36,0.550016221382902,-8.972322463989258,6006066666.666667
8.36,0.6280185218699316,-7.633155822753906,6007068097.281831
8.36,0.7070208518503847,-7.185386657714844,6007869241.773963
8.36,0.7850231523374145,-7.1591339111328125,6008470100.143062
8.36,0.8640254823178676,-6.78889274597168,6009070958.51216
8.36,0.9420277828048972,-5.8882904052734375,6009671816.881259
8.36,1.0210301127853505,-5.524526596069336,6010472961.37339
8.36,1.100032442765804,-5.287752151489258,6011073819.742489
8.36,1.1780347432528333,-4.801559448242188,6011874964.234621
8.36,1.2570370732332865,-4.923566818237305,6012475822.60372
8.36,1.3350393737203163,-4.352888107299805,6013276967.095851
8.36,1.4140417037007693,-4.368965148925781,6014078111.587983
8.36,1.4920440041877991,-4.160490036010742,6014879256.080114
8.36,1.5710463341682523,-4.310054779052734,6015680400.572246
8.36,1.649048634655282,-3.602071762084961,6016281258.941345
8.36,1.7280509646357352,-3.452301025390625,6016882117.310444
8.36,1.8060532651227648,-3.747737884521485,6017883547.925608
8.36,1.885055595103218,-3.83427619934082,6018484406.294706
8.36,1.963057895590248,-3.737607955932617,6019285550.786839
8.36,2.042060225570701,-3.62908935546875,6019886409.155937
8.36,2.121062555551154,-3.297470092773437,6020286981.402003
8.36,2.199064856038184,-3.1890792846679688,6021088125.894135
8.36,2.278067186018637,-3.5103702545166016,6021688984.263233
8.36,2.3560694865056666,-3.433408737182617,6022089556.509299
8.36,2.4350718164861203,-2.815084457397461,6023090987.124463
8.36,2.5130741169731494,-2.883504867553711,6023691845.493563
8.36,2.592076446953603,-3.130971908569336,6024292703.862661
8.36,2.6700787474406327,-3.338052749633789,6024893562.23176
8.36,2.749081077421086,-3.2762622833251958,6025494420.600859
8.36,2.8270833779081155,-3.000431060791016,6026295565.09299
8.36,2.9060857078885687,-2.676057815551758,6026896423.462089
8.36,2.9850880378690214,-3.186359405517578,6027497281.831187
8.36,3.0630903383560515,-2.9349594116210938,6028298426.323319
8.36,3.1420926683365047,-2.736898422241211,6028899284.692418
8.36,3.2200949688235347,-2.8702163696289062,6030101001.430615
8.36,3.299097298803987,-3.45893669128418,6030701859.799714
8.36,3.377099599291017,-3.445281982421875,6031302718.168813
8.36,3.4561019292714703,-2.9760513305664062,6032103862.660944
8.36,3.5341042297585,-3.0360584259033203,6032704721.030043
8.36,3.6131065597389536,-3.452352523803711,6033505865.522175
8.36,3.6911088602259827,-3.1469268798828125,6034307010.014306
8.36,3.770111190206436,-3.714502334594727,6034907868.383405
8.36,3.848113490693466,-3.561067581176758,6036109585.121602
8.36,3.927115820673919,-3.4468727111816406,6036910729.613734
8.36,4.006118150654372,-3.6197643280029297,6037511587.982833
8.36,4.084120451141402,-3.9120101928710938,6038312732.474964
8.36,4.163122781121856,-4.251010894775391,6039113876.967096
8.36,4.241125081608884,-4.22517204284668,6040315593.705294
8.36,4.320127411589338,-4.121089935302734,6041317024.320457
8.36,4.398129712076368,-4.603551864624023,6042118168.81259
8.36,4.477132042056821,-4.972972869873047,6042919313.304721
8.36,4.555134342543851,-5.136186599731445,6043720457.796853
8.36,4.634136672524304,-4.906896591186523,6045122460.658083
8.36,4.712138973011333,-5.575265884399414,6046123891.273248
8.36,4.791141302991787,-5.521379470825195,6047125321.888412
8.36,4.8691436034788165,-5.793037414550781,6048126752.503576
8.36,4.94814593345927,-6.253364562988281,6049128183.118741
8.36,5.027148263439723,-7.28675651550293,6050329899.856938
8.36,5.1051505639267525,-7.736352920532227,6051932188.841202
8.36,5.184152893907206,-9.090740203857422,6053334191.702432
8.36,5.262155194394235,-8.883602142333984,6052933619.456367
8.36,5.3411575243746885,-17.269874572753906,6057540200.286123
8.36,5.419159824861718,-19.42227935791016,6058141058.655222
8.36,5.498162154842172,-24.359798431396484,6059142489.270387
8.36,5.576164455329201,-27.750877380371094,6059342775.393419
8.36,5.655166785309655,-43.62266159057617,5959400000.0
8.36,5.733169085796684,-43.1324577331543,5959400000.0
8.36,5.812171415777137,-42.77151107788086,5959400000.0
8.36,5.890173716264167,-42.7985954284668,5959400000.0
8.36,5.969176046244621,-43.05107879638672,5959400000.0
8.36,6.048178376225073,-43.20988845825195,5959400000.0
8.36,6.126180676712103,-42.98040008544922,5959400000.0
8.36,6.205183006692557,-43.32978439331055,5959400000.0
8.36,6.283185307179586,-43.04922103881836,5959400000.0
8.4717,0.0,-43.59460067749024,5959400000.0
8.4717,0.07900232998045317,-42.87441253662109,5959400000.0
8.4717,0.1570046304674829,-42.92387390136719,5959400000.0
8.4717,0.23600696044793606,-42.89588165283203,5959400000.0
8.4717,0.3140092609349658,-43.21846389770508,5959400000.0
8.4717,0.393011590915419,-11.769746780395508,6004464377.682404
8.4717,0.4710138914024486,-9.80576515197754,6005465808.297568
8.4717,0.550016221382902,-8.756101608276367,6006266952.7897
8.4717,0.6280185218699316,-7.493915557861328,6007068097.281831
8.4717,0.7070208518503847,-7.599109649658203,6007468669.527897
8.4717,0.7850231523374145,-7.018556594848633,6008269814.020029
8.4717,0.8640254823178676,-6.127248764038086,6008870672.389128
8.4717,0.9420277828048972,-5.631717681884766,6009671816.881259
8.4717,1.0210301127853505,-5.27027702331543,6010272675.250358
8.4717,1.100032442765804,-5.099100112915039,6011073819.742489
8.4717,1.1780347432528333,-4.591978073120117,6011874964.234621
8.4717,1.2570370732332865,-4.818412780761719,6012475822.60372
8.4717,1.3350393737203163,-4.629898071289063,6013076680.972818
8.4717,1.4140417037007693,-3.8662052154541016,6014078111.587983
8.4717,1.4920440041877991,-4.302806854248047,6014879256.080114
8.4717,1.5710463341682523,-3.802650451660156,6015480114.449213
8.4717,1.649048634655282,-3.3883819580078125,6016481545.064378
8.4717,1.7280509646357352,-3.892045974731445,6017082403.433476
8.4717,1.8060532651227648,-3.784835815429688,6017683261.802575
8.4717,1.885055595103218,-3.0797595977783203,6018284120.171674
8.4717,1.963057895590248,-3.4433765411376958,6018884978.540772
8.4717,2.042060225570701,-3.06439208984375,6019886409.155937
8.4717,2.121062555551154,-2.878589630126953,6020487267.525036
8.4717,2.199064856038184,-2.8115177154541016,6021088125.894135
8.4717,2.278067186018637,-2.819915771484375,6021688984.263233
8.4717,2.3560694865056666,-2.8641357421875,6022289842.632332
8.4717,2.4350718164861203,-2.7536849975585938,6022690414.878398
8.4717,2.5130741169731494,-3.2343997955322266,6023691845.493563
8.4717,2.592076446953603,-3.211620330810547,6024292703.862661
8.4717,2.6700787474406327,-2.7407398223876958,6024893562.23176
8.4717,2.749081077421086,-3.0593090057373047,6025494420.600859
8.4717,2.8270833779081155,-2.625577926635742,6026095278.969957
8.4717,2.9060857078885687,-3.2029800415039062,6026896423.462089
8.4717,2.9850880378690214,-3.177724838256836,6027497281.831187
8.4717,3.0630903383560515,-2.6748218536376958,6028098140.200286
8.4717,3.1420926683365047,-3.0210208892822266,6028698998.569385
8.4717,3.2200949688235347,-2.9292774200439453,6029900715.307582
8.4717,3.299097298803987,-2.6976242065429688,6030701859.799714
8.4717,3.377099599291017,-3.2741146087646484,6031302718.168813
8.4717,3.4561019292714703,-3.404468536376953,6031903576.537911
8.4717,3.5341042297585,-3.472148895263672,6032504434.90701
8.4717,3.6131065597389536,-2.9653568267822266,6033305579.399141
8.4717,3.6911088602259827,-3.638395309448242,6034106723.8912735
8.4717,3.770111190206436,-3.362266540527344,6035108154.506437
8.4717,3.848113490693466,-3.275623321533203,6035709012.875537
8.4717,3.927115820673919,-3.845338821411133,6036510157.367668
8.4717,4.006118150654372,-3.998077392578125,6037511587.982833
8.4717,4.084120451141402,-4.091100692749023,6038312732.474964
8.4717,4.163122781121856,-3.9707469940185542,6039314163.090129
8.4717,4.241125081608884,-3.8228912353515625,6040115307.58226
8.4717,4.320127411589338,-4.683032989501953,6041317024.320457
8.4717,4.398129712076368,-4.5168304443359375,6042118168.81259
8.4717,4.477132042056821,-4.380025863647461,6043119599.427753
8.4717,4.555134342543851,-5.04991340637207,6043920743.919886
8.4717,4.634136672524304,-5.311653137207031,6044721888.412017
8.4717,4.712138973011333,-5.61793327331543,6045923605.150214
8.4717,4.791141302991787,-5.280048370361328,6046925035.765379
8.4717,4.8691436034788165,-5.584650039672852,6047926466.380544
8.4717,4.94814593345927,-6.243982315063477,6048927896.995708
8.4717,5.027148263439723,-7.052043914794922,6050329899.856938
8.4717,5.1051505639267525,-7.192220687866211,6051531616.595136
8.4717,5.184152893907206,-8.524320602416992,6052933619.456367
8.4717,5.262155194394235,-8.194156646728516,6052533047.2103
8.4717,5.3411575243746885,-16.251785278320312,6057540200.286123
8.4717,5.419159824861718,-17.754131317138672,6058141058.655222
8.4717,5.498162154842172,-20.32002639770508,6058942203.147353
8.4717,5.576164455329201,-23.044509887695312,6059543061.516452
8.4717,5.655166785309655,-29.166553497314453,6060344206.008584
8.4717,5.733169085796684,-42.79035568237305,5959400000.0
8.4717,5.812171415777137,-42.13580703735352,5959400000.0
8.4717,5.890173716264167,-42.82662963867188,5959400000.0
8.4717,5.969176046244621,-43.07905197143555,5959400000.0
8.4717,6.048178376225073,-43.175743103027344,5959400000.0
8.4717,6.126180676712103,-43.126708984375,5959400000.0
8.4717,6.205183006692557,-42.75317001342773,5959400000.0
8.4717,6.283185307179586,-42.68049621582031,5959400000.0
8.5833,0.0,-43.21760559082031,5959400000.0
8.5833,0.07900232998045317,-43.04509353637695,5959400000.0
8.5833,0.1570046304674829,-43.21588897705078,5959400000.0
8.5833,0.23600696044793606,-42.877586364746094,5959400000.0
8.5833,0.3140092609349658,-17.230422973632812,6001860658.082975
8.5833,0.393011590915419,-10.771604537963867,6004464377.682404
8.5833,0.4710138914024486,-9.562376022338867,6005265522.174535
8.5833,0.550016221382902,-8.316349029541016,6006066666.666667
8.5833,0.6280185218699316,-7.163593292236328,6006667525.035766
8.5833,0.7070208518503847,-6.9693603515625,6007468669.527897
8.5833,0.7850231523374145,-6.781272888183594,6008069527.896996
8.5833,0.8640254823178676,-6.239627838134766,6008870672.389128
8.5833,0.9420277828048972,-5.415374755859375,6009471530.758226
8.5833,1.0210301127853505,-5.025392532348633,6010272675.250358
8.5833,1.100032442765804,-4.685678482055664,6011073819.742489
8.5833,1.1780347432528333,-4.821756362915039,6011674678.111588
8.5833,1.2570370732332865,-4.576847076416016,6012475822.60372
8.5833,1.3350393737203163,-4.450176239013672,6013076680.972818
8.5833,1.4140417037007693,-3.902219772338867,6014078111.587983
8.5833,1.4920440041877991,-3.909975051879883,6014678969.957082
8.5833,1.5710463341682523,-3.462553024291992,6015480114.449213
8.5833,1.649048634655282,-3.548097610473633,6016481545.064378
8.5833,1.7280509646357352,-3.669343948364258,6017082403.433476
8.5833,1.8060532651227648,-3.0339717864990234,6017683261.802575
8.5833,1.885055595103218,-2.983251571655273,6018684692.41774
8.5833,1.963057895590248,-3.048070907592773,6019285550.786839
8.5833,2.042060225570701,-3.2211227416992188,6019686123.032904
8.5833,2.121062555551154,-3.23847770690918,6020487267.525036
8.5833,2.199064856038184,-3.026422500610352,6020887839.771102
8.5833,2.278067186018637,-2.9701175689697266,6021889270.386266
8.5833,2.3560694865056666,-3.1134510040283203,6022490128.755364
8.5833,2.4350718164861203,-2.517324447631836,6022890701.001431
8.5833,2.5130741169731494,-2.535470962524414,6023491559.370529
8.5833,2.592076446953603,-3.057270050048828,6024492989.985694
8.5833,2.6700787474406327,-2.904848098754883,6025093848.354793
8.5833,2.749081077421086,-2.5523643493652344,6025694706.723891
8.5833,2.8270833779081155,-2.432260513305664,6026295565.09299
8.5833,2.9060857078885687,-2.7896175384521484,6026896423.462089
8.5833,2.9850880378690214,-3.0087547302246094,6027697567.954221
8.5833,3.0630903383560515,-3.0154685974121094,6028298426.323319
8.5833,3.1420926683365047,-2.45572280883789,6029099570.815451
8.5833,3.2200949688235347,-2.613677978515625,6029700429.184549
8.5833,3.299097298803987,-2.7610626220703125,6030301287.553648
8.5833,3.377099599291017,-2.642688751220703,6031102432.045779
8.5833,3.4561019292714703,-2.768648147583008,6031903576.537911
8.5833,3.5341042297585,-2.702814102172852,6032704721.030043
8.5833,3.6131065597389536,-3.398906707763672,6033305579.399141
8.5833,3.6911088602259827,-2.86376953125,6034307010.014306
8.5833,3.770111190206436,-3.518352508544922,6034907868.383405
8.5833,3.848113490693466,-3.533271789550781,6035709012.875537
8.5833,3.927115820673919,-3.222274780273437,6036710443.490701
8.5833,4.006118150654372,-3.3016319274902344,6037311301.859799
8.5833,4.084120451141402,-3.5608386993408203,6038312732.474964
8.5833,4.163122781121856,-3.9751415252685542,6039113876.967096
8.5833,4.241125081608884,-4.289083480834961,6039915021.459228
8.5833,4.320127411589338,-3.93171501159668,6041116738.197425
8.5833,4.398129712076368,-4.055736541748047,6042118168.81259
8.5833,4.477132042056821,-4.69123649597168,6042919313.304721
8.5833,4.555134342543851,-4.575237274169922,6043720457.796853
8.5833,4.634136672524304,-4.5152435302734375,6044521602.288984
8.5833,4.712138973011333,-5.236240386962891,6045523032.904149
8.5833,4.791141302991787,-5.418003082275391,6046925035.765379
8.5833,4.8691436034788165,-5.278215408325195,6047726180.257511
8.5833,4.94814593345927,-5.645696640014648,6048927896.995708
8.5833,5.027148263439723,-6.167070388793945,6050129613.733906
8.5833,5.1051505639267525,-6.571229934692383,6051131044.349071
8.5833,5.184152893907206,-7.7374267578125,6052332761.087268
8.5833,5.262155194394235,-7.116006851196289,6052132474.964234
8.5833,5.3411575243746885,-6.860416412353516,6051531616.595136
8.5833,5.419159824861718,-16.59713363647461,6058341344.778255
8.5833,5.498162154842172,-19.975765228271484,6059342775.393419
8.5833,5.576164455329201,-21.429615020751957,6059943633.762518
8.5833,5.655166785309655,-24.35012435913086,6060744778.254649
8.5833,5.733169085796684,-42.68809127807617,5959400000.0
8.5833,5.812171415777137,-43.12324905395508,5959400000.0
8.5833,5.890173716264167,-43.35451889038086,5959400000.0
8.5833,5.969176046244621,-43.17404174804688,5959400000.0
8.5833,6.048178376225073,-42.37163162231445,5959400000.0
8.5833,6.126180676712103,-42.78646469116211,5959400000.0
8.5833,6.205183006692557,-42.998321533203125,5959400000.0
8.5833,6.283185307179586,-42.4299430847168,5959400000.0
8.695,0.0,-42.82472229003906,5959400000.0
8.695,0.07900232998045317,-42.366676330566406,5959400000.0
8.695,0.1570046304674829,-42.93672943115234,5959400000.0
8.695,0.23600696044793606,-43.04096984863281,5959400000.0
8.695,0.3140092609349658,-13.216323852539062,6002862088.69814
8.695,0.393011590915419,-9.86728858947754,6004464377.682404
8.695,0.4710138914024486,-8.100370407104492,6005265522.174535
8.695,0.550016221382902,-8.210098266601562,6005866380.543633
8.695,0.6280185218699316,-7.065370559692383,6006667525.035766
8.695,0.7070208518503847,-7.054340362548828,6007268383.404864
8.695,0.7850231523374145,-6.26896858215332,6007869241.773963
8.695,0.8640254823178676,-6.039228439331055,6008670386.266094
8.695,0.9420277828048972,-5.510908126831055,6009271244.635193
8.695,1.0210301127853505,-4.798542022705078,6010272675.250358
8.695,1.100032442765804,-4.595964431762695,6011073819.742489
8.695,1.1780347432528333,-4.792036056518555,6011674678.111588
8.695,1.2570370732332865,-4.435543060302734,6012275536.480687
8.695,1.3350393737203163,-3.755777359008789,6012876394.849786
8.695,1.4140417037007693,-4.186346054077148,6013677539.341917
8.695,1.4920440041877991,-3.357990264892578,6014678969.957082
8.695,1.5710463341682523,-3.8187332153320312,6015480114.449213
8.695,1.649048634655282,-3.129566192626953,6016080972.818312
8.695,1.7280509646357352,-2.9848194122314453,6017082403.433476
8.695,1.8060532651227648,-3.4829578399658203,6017482975.679543
8.695,1.885055595103218,-3.0869007110595703,6018484406.294706
8.695,1.963057895590248,-2.819242477416992,6019085264.663805
8.695,2.042060225570701,-2.8745555877685547,6019686123.032904
8.695,2.121062555551154,-3.050905227661133,6020687553.648068
8.695,2.199064856038184,-2.539579391479492,6021088125.894135
8.695,2.278067186018637,-2.586843490600586,6021688984.263233
8.695,2.3560694865056666,-2.461729049682617,6022289842.632332
8.695,2.4350718164861203,-2.933866500854492,6022890701.001431
8.695,2.5130741169731494,-2.4953479766845703,6023691845.493563
8.695,2.592076446953603,-2.345252990722656,6024292703.862661
8.695,2.6700787474406327,-2.2938899993896484,6025093848.354793
8.695,2.749081077421086,-2.341350555419922,6025494420.600859
8.695,2.8270833779081155,-2.7718677520751958,6026295565.09299
8.695,2.9060857078885687,-2.8903579711914062,6026896423.462089
8.695,2.9850880378690214,-2.6501712799072266,6027697567.954221
8.695,3.0630903383560515,-2.376167297363281,6028298426.323319
8.695,3.1420926683365047,-2.705106735229492,6028899284.692418
8.695,3.2200949688235347,-2.3848419189453125,6029900715.307582
8.695,3.299097298803987,-2.947114944458008,6030501573.676681
8.695,3.377099599291017,-3.1196422576904297,6031102432.045779
8.695,3.4561019292714703,-2.5400753021240234,6031703290.414879
8.695,3.5341042297585,-2.8730716705322266,6032504434.90701
8.695,3.6131065597389536,-2.667783737182617,6033305579.399141
8.695,3.6911088602259827,-2.920013427734375,6033906437.76824
8.695,3.770111190206436,-3.3903980255126958,6034907868.383405
8.695,3.848113490693466,-2.9769439697265625,6035709012.875537
8.695,3.927115820673919,-3.553720474243164,6036510157.367668
8.695,4.006118150654372,-3.6433372497558594,6037311301.859799
8.695,4.084120451141402,-3.843439102172852,6038513018.597997
8.695,4.163122781121856,-3.991952896118164,6039113876.967096
8.695,4.241125081608884,-3.893573760986328,6040115307.58226
8.695,4.320127411589338,-4.290321350097656,6040916452.074392
8.695,4.398129712076368,-4.382589340209961,6041917882.689556
8.695,4.477132042056821,-4.107994079589844,6042719027.181688
8.695,4.555134342543851,-4.545738220214844,6043720457.796853
8.695,4.634136672524304,-4.873537063598633,6044521602.288984
8.695,4.712138973011333,-4.913022994995117,6045523032.904149
8.695,4.791141302991787,-4.903078079223633,6046925035.765379
8.695,4.8691436034788165,-5.771398544311523,6047926466.380544
8.695,4.94814593345927,-5.36018180847168,6048727610.872675
8.695,5.027148263439723,-5.71806526184082,6049729041.48784
8.695,5.1051505639267525,-6.405717849731445,6051131044.349071
8.695,5.184152893907206,-7.040254592895508,6051932188.841202
8.695,5.262155194394235,-6.628168106079102,6051731902.718169
8.695,5.3411575243746885,-6.570638656616211,6051331330.472103
8.695,5.419159824861718,-15.166915893554688,6058541630.901287
8.695,5.498162154842172,-16.749332427978516,6059142489.270387
8.695,5.576164455329201,-19.498031616210938,6060143919.885551
8.695,5.655166785309655,-20.096942901611328,6060744778.254649
8.695,5.733169085796684,-26.773094177246094,6061746208.869814
8.695,5.812171415777137,-42.57779312133789,5959400000.0
8.695,5.890173716264167,-43.05831527709961,5959400000.0
8.695,5.969176046244621,-43.19790649414063,5959400000.0
8.695,6.048178376225073,-43.54269790649414,5959400000.0
8.695,6.126180676712103,-42.85778427124024,5959400000.0
8.695,6.205183006692557,-42.91665649414063,5959400000.0
8.695,6.283185307179586,-43.29820251464844,5959400000.0
8.8067,0.0,-43.527122497558594,5959400000.0
8.8067,0.07900232998045317,-43.55022811889648,5959400000.0
8.8067,0.1570046304674829,-43.09822463989258,5959400000.0
8.8067,0.23600696044793606,-42.802040100097656,5959400000.0
8.8067,0.3140092609349658,-10.919517517089844,6003262660.944206
8.8067,0.393011590915419,-9.15646743774414,6004464377.682404
8.8067,0.4710138914024486,-7.967519760131836,6004864949.92847
8.8067,0.550016221382902,-7.616775512695312,6005666094.420601
8.8067,0.6280185218699316,-6.821779251098633,6006266952.7897
8.8067,0.7070208518503847,-6.667503356933594,6007068097.281831
8.8067,0.7850231523374145,-5.594646453857422,6007869241.773963
8.8067,0.8640254823178676,-5.797054290771484,6008470100.143062
8.8067,0.9420277828048972,-5.413311004638672,6009070958.51216
8.8067,1.0210301127853505,-4.81684684753418,6009872103.004292
8.8067,1.100032442765804,-4.228607177734375,6010673247.496424
8.8067,1.1780347432528333,-4.528093338012695,6011674678.111588
8.8067,1.2570370732332865,-3.79243278503418,6012075250.357654
8.8067,1.3350393737203163,-3.578023910522461,6012876394.849786
8.8067,1.4140417037007693,-3.880182266235352,6013677539.341917
8.8067,1.4920440041877991,-3.537084579467773,6014678969.957082
8.8067,1.5710463341682523,-3.229694366455078,6015279828.32618
8.8067,1.649048634655282,-3.1556129455566406,6016080972.818312
8.8067,1.7280509646357352,-3.366182327270508,6016882117.310444
8.8067,1.8060532651227648,-2.808319091796875,6017683261.802575
8.8067,1.885055595103218,-3.180946350097656,6018284120.171674
8.8067,1.963057895590248,-3.0546798706054688,6019285550.786839
8.8067,2.042060225570701,-2.9908676147460938,6019686123.032904
8.8067,2.121062555551154,-2.889135360717773,6020286981.402003
8.8067,2.199064856038184,-2.838632583618164,6021088125.894135
8.8067,2.278067186018637,-2.841520309448242,6021688984.263233
8.8067,2.3560694865056666,-2.7440967559814453,6022289842.632332
8.8067,2.4350718164861203,-2.2324676513671875,6023090987.124463
8.8067,2.5130741169731494,-2.374032974243164,6023691845.493563
8.8067,2.592076446953603,-2.5202999114990234,6024292703.862661
8.8067,2.6700787474406327,-2.658710479736328,6024893562.23176
8.8067,2.749081077421086,-2.694437026977539,6025494420.600859
8.8067,2.8270833779081155,-2.6077957153320312,6026295565.09299
8.8067,2.9060857078885687,-2.108552932739258,6027096709.585121
8.8067,2.9850880378690214,-2.152376174926758,6027497281.831187
8.8067,3.0630903383560515,-2.6788787841796875,6028298426.323319
8.8067,3.1420926683365047,-2.746078491210937,6028899284.692418
8.8067,3.2200949688235347,-2.6639137268066406,6029700429.184549
8.8067,3.299097298803987,-2.254354476928711,6030501573.676681
8.8067,3.377099599291017,-2.900951385498047,6031102432.045779
8.8067,3.4561019292714703,-2.735797882080078,6031903576.537911
8.8067,3.5341042297585,-3.038799285888672,6032504434.90701
8.8067,3.6131065597389536,-2.553129196166992,6033105293.276109
8.8067,3.6911088602259827,-3.0768356323242188,6034106723.8912735
8.8067,3.770111190206436,-2.6987972259521484,6035108154.506437
8.8067,3.848113490693466,-3.3648681640625,6035709012.875537
8.8067,3.927115820673919,-3.4245166778564453,6036510157.367668
8.8067,4.006118150654372,-2.995023727416992,6037511587.982833
8.8067,4.084120451141402,-3.128145217895508,6038112446.351932
8.8067,4.163122781121856,-3.229345321655273,6039113876.967096
8.8067,4.241125081608884,-3.6561031341552734,6039915021.459228
8.8067,4.320127411589338,-3.510852813720703,6040716165.951359
8.8067,4.398129712076368,-3.637615203857422,6041717596.566524
8.8067,4.477132042056821,-4.205238342285156,6042919313.304721
8.8067,4.555134342543851,-4.575889587402344,6043720457.796853
8.8067,4.634136672524304,-4.1922607421875,6044721888.412017
8.8067,4.712138973011333,-4.313985824584961,6045523032.904149
8.8067,4.791141302991787,-5.146867752075195,6046524463.519313
8.8067,4.8691436034788165,-4.9157562255859375,6047325608.011445
8.8067,4.94814593345927,-5.5078887939453125,6048527324.749642
8.8067,5.027148263439723,-5.970582962036133,6049528755.364807
8.8067,5.1051505639267525,-5.741121292114258,6050730472.103004
8.8067,5.184152893907206,-6.590505599975586,6051531616.595136
8.8067,5.262155194394235,-5.876840591430664,6051131044.349071
8.8067,5.3411575243746885,-6.379404067993164,6050930758.226037
8.8067,5.419159824861718,-14.46533203125,6058741917.024321
8.8067,5.498162154842172,-15.54763412475586,6059342775.393419
8.8067,5.576164455329201,-17.35607147216797,6060344206.008584
8.8067,5.655166785309655,-19.06001281738281,6061145350.500715
8.8067,5.733169085796684,-21.3443603515625,6061946494.992847
8.8067,5.812171415777137,-23.580760955810547,6062547353.361946
8.8067,5.890173716264167,-35.45364761352539,6063548783.97711
8.8067,5.969176046244621,-42.62289047241211,5959400000.0
8.8067,6.048178376225073,-43.5335807800293,5959400000.0
8.8067,6.126180676712103,-43.38972854614258,5959400000.0
8.8067,6.205183006692557,-43.32890319824219,5959400000.0
8.8067,6.283185307179586,-43.4840087890625,5959400000.0
8.9183,0.0,-43.30781555175781,5959400000.0
8.9183,0.07900232998045317,-43.21331405639648,5959400000.0
8.9183,0.1570046304674829,-43.61935806274414,5959400000.0
8.9183,0.23600696044793606,-15.513908386230469,6001059513.590844
8.9183,0.3140092609349658,-10.96977996826172,6003062374.821173
8.9183,0.393011590915419,-8.756204605102539,6004264091.559371
8.9183,0.4710138914024486,-7.916324615478516,6004864949.92847
8.9183,0.550016221382902,-7.562080383300781,6005465808.297568
8.9183,0.6280185218699316,-6.718267440795898,6006266952.7897
8.9183,0.7070208518503847,-6.147798538208008,6006867811.158798
8.9183,0.7850231523374145,-6.0196380615234375,6007668955.650929
8.9183,0.8640254823178676,-5.510223388671875,6008269814.020029
8.9183,0.9420277828048972,-4.712203979492188,6008870672.389128
8.9183,1.0210301127853505,-4.399394989013672,6009872103.004292
8.9183,1.100032442765804,-4.676504135131836,6010472961.37339
8.9183,1.1780347432528333,-3.874839782714844,6011073819.742489
8.9183,1.2570370732332865,-3.685216903686523,6012275536.480687
