Gain [dB],Phase [rads.],Amplitude [dBm],Frequency [Hz]
7.843037974683545,0.23860197369036407,6.3721635450582936e-12,0.0
7.843037974683545,0.3181359649204854,1.0281289211139947e-11,0.0
7.843037974683545,0.39766995615060674,8.83049116693397e-12,0.0
7.843037974683545,0.47720394738072813,1.709421660237794e-11,0.0
7.843037974683545,0.5567379386108494,2.5298988637390942e-11,0.0
7.843037974683545,0.6362719298409708,6.010672907057328e-11,0.0
7.843037974683545,0.7158059210710922,1.433258393775651e-10,0.0
7.843037974683545,0.7953399123012135,6.790652127749338e-10,0.0
7.843037974683545,0.8748739035313349,208816808581929.72,29709430.46849064
7.843037974683545,0.9544078947614563,242572546810045.66,28698161.90608572
7.843037974683545,1.0339418859915777,284027560346881.9,27693726.23937272
7.843037974683545,1.1134758772216988,325986132963741.3,26648293.19850817
7.843037974683545,1.1930098684518202,367086017715884.1,25609693.05333554
7.843037974683545,1.2725438596819416,407667547540140.94,24591591.59523869
7.843037974683545,1.352077850912063,446764411923533.8,23559824.345757987
7.843037974683545,1.4316118421421844,485032004644118.75,22548555.783353064
7.843037974683545,1.5111458333723056,521645544815915.94,21462125.368336964
7.843037974683545,1.590679824602427,557259442863645.9,20416692.32747241
7.843037974683545,1.6702138158325484,590798649971530.8,19378092.182299785
7.843037974683545,1.7497478070626697,623460889251597.9,18346324.932819083
7.843037974683545,1.8292817982927911,654976458051921.4,17307724.787646458
7.843037974683545,1.9088157895229125,684192447401783.6,16269124.642473834
7.843037974683545,1.9883497807530337,712467873052278.5,15223691.601609282
7.843037974683545,2.0678837719831553,739481901012703.9,14178258.56074473
7.843037974683545,2.1474177632132765,766906603290044.5,13132825.51988018
7.843037974683545,2.2269517544433977,788370955873082.9,12073726.687631777
7.843037974683545,2.3064857456735193,814982522372594.4,11014627.855383376
7.843037974683545,2.3860197369036404,827687201708908.9,9982860.605902676
7.843037974683545,2.465553728133762,844973752857717.2,8951093.356421974
7.843037974683545,2.5450877193638832,859475620487524.9,7912493.211249348
7.843037974683545,2.6246217105940044,873363858655096.1,6867060.170384796
7.843037974683545,2.704155701824126,884238901540126.9,5814794.23382832
7.843037974683545,2.783689693054247,893955176479386.5,4762528.297271844
7.843037974683545,2.863223684284369,902611916246409.6,3703429.465023443
7.843037974683545,2.94275767551449,908858411208133.2,2651163.528466966
7.843037974683545,3.022291666744611,912420207324241.2,1592064.6962185649
7.843037974683545,3.1018256579747328,914196352520248.4,532965.8639701634
7.843037974683545,3.181359649204854,913368632736856.2,-532965.8639701634
7.843037974683545,3.2608936404349755,911663657279323.6,-1592064.6962185649
7.843037974683545,3.3404276316650967,906985783571799.5,-2651163.528466966
7.843037974683545,3.419961622895218,901185867712192.5,-3703429.465023443
7.843037974683545,3.4994956141253395,893728336474556.9,-4762528.297271844
7.843037974683545,3.5790296053554607,883999044431283.6,-5814794.23382832
7.843037974683545,3.6585635965855823,872627359726038.2,-6867060.170384796
7.843037974683545,3.7380975878157034,861087252732777.5,-7912493.211249348
7.843037974683545,3.817631579045825,845506853543152.4,-8951093.356421974
7.843037974683545,3.8971655702759462,828303065504203.2,-9982860.605902676
7.843037974683545,3.9766995615060674,809140615412130.1,-11014627.855383376
7.843037974683545,4.056233552736189,787415640083137.4,-12073726.687631777
7.843037974683545,4.135767543966311,764008213789538.8,-13132825.51988018
7.843037974683545,4.215301535196431,739011702457195.1,-14178258.56074473
7.843037974683545,4.294835526426553,713182482495692.5,-15223691.601609282
7.843037974683545,4.374369517656675,684773224585200.8,-16269124.642473834
7.843037974683545,4.453903508886795,655091316610466.4,-17307724.787646458
7.843037974683545,4.533437500116917,623577603984685.5,-18346324.932819083
7.843037974683545,4.6129714913470385,590765849668950.5,-19378092.182299785
7.843037974683545,4.692505482577159,556945323210042.4,-20416692.32747241
7.843037974683545,4.772039473807281,521870436147314.2,-21462125.368336964
7.843037974683545,4.8515734650374025,485561361400647.3,-22548555.783353064
7.843037974683545,4.931107456267524,447469830436272.56,-23559824.345757987
7.843037974683545,5.010641447497645,408248263155899.3,-24591591.59523869
7.843037974683545,5.0901754387277665,367120841767829.25,-25609693.05333554
7.843037974683545,5.169709429957888,326054687632863.6,-26648293.19850817
7.843037974683545,5.249243421188009,284623091720184.3,-27693726.23937272
7.843037974683545,5.32877741241813,243234662851883.6,-28698161.90608572
7.843037974683545,5.408311403648252,207308591364107.0,-29709430.46849064
7.843037974683545,5.487845394878374,6.714976722828532e-10,0.0
7.843037974683545,5.567379386108494,1.2916103651301868e-10,0.0
7.843037974683545,5.646913377338616,5.7130007286399046e-11,0.0
7.843037974683545,5.726447368568738,2.798950235884899e-11,0.0
7.843037974683545,5.805981359798858,1.6028025020022762e-11,0.0
7.843037974683545,5.88551535102898,9.128476417213074e-12,0.0
7.843037974683545,5.9650493422591016,7.252378514419795e-12,0.0
7.843037974683545,6.044583333489222,7.179884993056551e-12,0.0
7.843037974683545,6.124117324719344,5.944688447811941e-12,0.0
7.843037974683545,6.2036513159494655,4.276073635679276e-12,0.0
7.843037974683545,6.283185307179586,3.1666630831102013e-12,0.0
7.89873417721519,0.0,1.2864444554190028e-12,0.0
7.89873417721519,0.07953399123012135,2.255102690775527e-12,0.0
7.89873417721519,0.1590679824602427,6.2148491814207866e-12,0.0
7.89873417721519,0.23860197369036407,7.0767172079766575e-12,0.0
7.89873417721519,0.3181359649204854,9.595947094083054e-12,0.0
7.89873417721519,0.39766995615060674,1.2681623793300836e-11,0.0
7.89873417721519,0.47720394738072813,1.827697872188601e-11,0.0
7.89873417721519,0.5567379386108494,3.901815747474317e-11,0.0
7.89873417721519,0.6362719298409708,7.084619215619783e-11,0.0
7.89873417721519,0.7158059210710922,1.8685847080838055e-10,0.0
7.89873417721519,0.7953399123012135,1.4853115009006377e-09,0.0
7.89873417721519,0.8748739035313349,220233399954784.84,29716263.36418257
7.89873417721519,0.9544078947614563,251843443043896.6,28704994.801777642
7.89873417721519,1.0339418859915777,295752385503080.1,27680060.447988868
7.89873417721519,1.1134758772216988,338194748542317.3,26648293.19850817
7.89873417721519,1.1930098684518202,379487660452208.0,25609693.05333554
7.89873417721519,1.2725438596819416,420475498946470.44,24618923.178006392
7.89873417721519,1.352077850912063,462570534759325.9,23593988.824217614
7.89873417721519,1.4316118421421844,498457669862347.56,22548555.783353064
7.89873417721519,1.5111458333723056,535446796043802.1,21455292.472645037
7.89873417721519,1.590679824602427,570964511269182.4,20416692.32747241
7.89873417721519,1.6702138158325484,604573483296553.6,19378092.182299785
7.89873417721519,1.7497478070626697,637870690031903.4,18339492.03712716
7.89873417721519,1.8292817982927911,669920306040488.8,17307724.787646458
7.89873417721519,1.9088157895229125,699330080157853.6,16262291.746781908
7.89873417721519,1.9883497807530337,727049671126206.2,15223691.601609282
7.89873417721519,2.0678837719831553,754077926412271.8,14178258.56074473
7.89873417721519,2.1474177632132765,781520852963064.4,13132825.51988018
7.89873417721519,2.2269517544433977,802905633214925.6,12073726.687631777
7.89873417721519,2.3064857456735193,831682774600886.6,11007794.95969145
7.89873417721519,2.3860197369036404,847650499796499.4,9982860.605902676
7.89873417721519,2.465553728133762,861555242027827.4,8951093.356421974
7.89873417721519,2.5450877193638832,875030961580567.8,7912493.211249348
7.89873417721519,2.6246217105940044,888562522798692.0,6867060.170384796
7.89873417721519,2.704155701824126,899735588687318.4,5814794.23382832
7.89873417721519,2.783689693054247,910552489786215.1,4762528.297271844
7.89873417721519,2.863223684284369,917822794997271.6,3703429.465023443
7.89873417721519,2.94275767551449,923939362034094.5,2651163.528466966
7.89873417721519,3.022291666744611,928095826953904.8,1592064.6962185649
7.89873417721519,3.1018256579747328,930208107227242.1,532965.8639701634
7.89873417721519,3.181359649204854,929664381816119.2,-532965.8639701634
7.89873417721519,3.2608936404349755,927578308476659.2,-1592064.6962185649
7.89873417721519,3.3404276316650967,922807555326888.9,-2651163.528466966
7.89873417721519,3.419961622895218,917080273580730.6,-3703429.465023443
7.89873417721519,3.4994956141253395,909451082378858.5,-4762528.297271844
7.89873417721519,3.5790296053554607,899771549297531.1,-5814794.23382832
7.89873417721519,3.6585635965855823,888467015337628.8,-6867060.170384796
7.89873417721519,3.7380975878157034,875211610794564.1,-7912493.211249348
7.89873417721519,3.817631579045825,859147907792107.8,-8951093.356421974
7.89873417721519,3.8971655702759462,842213000049575.0,-9982860.605902676
7.89873417721519,3.9766995615060674,826052535532237.8,-11007794.95969145
7.89873417721519,4.056233552736189,803748115122772.2,-12073726.687631777
7.89873417721519,4.135767543966311,781933335065974.4,-13132825.51988018
7.89873417721519,4.215301535196431,753823811782933.0,-14178258.56074473
7.89873417721519,4.294835526426553,727351740149986.0,-15223691.601609282
7.89873417721519,4.374369517656675,699071736292750.1,-16262291.746781908
7.89873417721519,4.453903508886795,670000427182183.5,-17307724.787646458
7.89873417721519,4.533437500116917,638482874775691.5,-18339492.03712716
7.89873417721519,4.6129714913470385,604659253344660.0,-19378092.182299785
7.89873417721519,4.692505482577159,570329030344920.0,-20416692.32747241
7.89873417721519,4.772039473807281,534913951190489.3,-21455292.472645037
7.89873417721519,4.8515734650374025,501463831200965.94,-22548555.783353064
7.89873417721519,4.931107456267524,461020694049426.9,-23593988.824217614
7.89873417721519,5.010641447497645,420538449408357.25,-24618923.178006392
7.89873417721519,5.0901754387277665,379464277050142.3,-25609693.05333554
7.89873417721519,5.169709429957888,338162592488857.2,-26648293.19850817
7.89873417721519,5.249243421188009,295710763030247.94,-27680060.447988868
7.89873417721519,5.32877741241813,252258975616690.5,-28704994.801777642
7.89873417721519,5.408311403648252,219077539399104.4,-29716263.36418257
7.89873417721519,5.487845394878374,1.4506445833666454e-09,0.0
7.89873417721519,5.567379386108494,1.7764676546948488e-10,0.0
7.89873417721519,5.646913377338616,6.311736516844265e-11,0.0
7.89873417721519,5.726447368568738,2.944893818126837e-11,0.0
7.89873417721519,5.805981359798858,1.9688137802002536e-11,0.0
7.89873417721519,5.88551535102898,1.0715406622174773e-11,0.0
7.89873417721519,5.9650493422591016,9.890088799008314e-12,0.0
7.89873417721519,6.044583333489222,4.180175653384288e-12,0.0
7.89873417721519,6.124117324719344,5.909731095247291e-12,0.0
7.89873417721519,6.2036513159494655,3.067017589132469e-12,0.0
7.89873417721519,6.283185307179586,1.2864444554252566e-12,0.0
7.954430379746835,0.0,1.8234880404428417e-12,0.0
7.954430379746835,0.07953399123012135,5.420041467784902e-12,0.0
7.954430379746835,0.1590679824602427,4.279845740149662e-12,0.0
7.954430379746835,0.23860197369036407,5.63901687495499e-12,0.0
7.954430379746835,0.3181359649204854,9.185803636083473e-12,0.0
7.954430379746835,0.39766995615060674,1.3250593768401544e-11,0.0
7.954430379746835,0.47720394738072813,2.4260664179232617e-11,0.0
7.954430379746835,0.5567379386108494,4.060659946008108e-11,0.0
7.954430379746835,0.6362719298409708,8.411624596818005e-11,0.0
7.954430379746835,0.7158059210710922,2.460872500846515e-10,0.0
7.954430379746835,0.7953399123012135,5.7823817849550324e-09,0.0
7.954430379746835,0.8748739035313349,227640084061425.9,29729929.15556642
7.954430379746835,0.9544078947614563,263718815063703.2,28711827.69746957
7.954430379746835,1.0339418859915777,307631798612546.4,27686893.343680795
7.954430379746835,1.1134758772216988,352139000496818.06,26702956.364043564
7.954430379746835,1.1930098684518202,391925594185255.6,25609693.05333554
7.954430379746835,1.2725438596819416,435720557290682.94,24639421.865082167
7.954430379746835,1.352077850912063,474607358303194.75,23566657.241449915
7.954430379746835,1.4316118421421844,511488213042036.25,22514391.304893438
7.954430379746835,1.5111458333723056,548906554310051.75,21455292.472645037
7.954430379746835,1.590679824602427,584047968060152.6,20416692.32747241
7.954430379746835,1.6702138158325484,618558154757263.6,19378092.182299785
7.954430379746835,1.7497478070626697,651962226449318.1,18339492.03712716
7.954430379746835,1.8292817982927911,684267303832647.1,17300891.891954534
7.954430379746835,1.9088157895229125,714533108470821.5,16262291.746781908
7.954430379746835,1.9883497807530337,743753057480446.6,15223691.601609282
7.954430379746835,2.0678837719831553,769690573085529.6,14178258.56074473
7.954430379746835,2.1474177632132765,796726325554128.6,13125992.624188254
7.954430379746835,2.2269517544433977,818825978799370.4,12073726.687631777
7.954430379746835,2.3064857456735193,840905360845432.2,11007794.95969145
7.954430379746835,2.3860197369036404,859219733123610.8,9982860.605902676
7.954430379746835,2.465553728133762,877304583359221.9,8951093.356421974
7.954430379746835,2.5450877193638832,891247481151377.4,7912493.211249348
7.954430379746835,2.6246217105940044,904575960975502.6,6867060.170384796
7.954430379746835,2.704155701824126,915665168636560.9,5814794.23382832
7.954430379746835,2.783689693054247,925957719224322.8,4762528.297271844
7.954430379746835,2.863223684284369,933914081768252.4,3703429.465023443
7.954430379746835,2.94275767551449,940096068356389.4,2651163.528466966
7.954430379746835,3.022291666744611,944094140791790.5,1592064.6962185649
7.954430379746835,3.1018256579747328,946062971605067.8,532965.8639701634
7.954430379746835,3.181359649204854,945452922036802.0,-532965.8639701634
7.954430379746835,3.2608936404349755,943620920554777.1,-1592064.6962185649
7.954430379746835,3.3404276316650967,938997395939897.9,-2651163.528466966
7.954430379746835,3.419961622895218,933373880279288.4,-3703429.465023443
7.954430379746835,3.4994956141253395,925185910048649.2,-4762528.297271844
7.954430379746835,3.5790296053554607,915607987096120.4,-5814794.23382832
7.954430379746835,3.6585635965855823,903921458417342.4,-6867060.170384796
7.954430379746835,3.7380975878157034,893106863200968.8,-7912493.211249348
7.954430379746835,3.817631579045825,876302567388202.2,-8951093.356421974
7.954430379746835,3.8971655702759462,859316653279476.6,-9982860.605902676
7.954430379746835,3.9766995615060674,841482809093794.4,-11007794.95969145
7.954430379746835,4.056233552736189,819083321091071.2,-12073726.687631777
7.954430379746835,4.135767543966311,795674957902156.5,-13125992.624188254
7.954430379746835,4.215301535196431,769173525952942.6,-14178258.56074473
7.954430379746835,4.294835526426553,742705735212718.9,-15223691.601609282
7.954430379746835,4.374369517656675,714652530739936.2,-16262291.746781908
7.954430379746835,4.453903508886795,683997436703659.4,-17300891.891954534
7.954430379746835,4.533437500116917,652304419067355.0,-18339492.03712716
7.954430379746835,4.6129714913470385,618539199624107.0,-19378092.182299785
7.954430379746835,4.692505482577159,584088551177922.0,-20416692.32747241
7.954430379746835,4.772039473807281,548242295207269.6,-21455292.472645037
7.954430379746835,4.8515734650374025,511952119313699.25,-22514391.304893438
7.954430379746835,4.931107456267524,472797269395378.44,-23566657.241449915
7.954430379746835,5.010641447497645,435842259209196.2,-24632588.96939024
7.954430379746835,5.0901754387277665,392009029455303.6,-25609693.05333554
7.954430379746835,5.169709429957888,350290034438509.25,-26641460.302816242
7.954430379746835,5.249243421188009,307565402080618.4,-27686893.343680795
7.954430379746835,5.32877741241813,263893860047683.25,-28711827.69746957
7.954430379746835,5.408311403648252,227419258152077.7,-29729929.15556642
7.954430379746835,5.487845394878374,5.747787637752397e-09,0.0
7.954430379746835,5.567379386108494,2.592895015436947e-10,0.0
7.954430379746835,5.646913377338616,8.445638522464312e-11,0.0
7.954430379746835,5.726447368568738,3.4480553347897454e-11,0.0
7.954430379746835,5.805981359798858,1.8894811157910263e-11,0.0
7.954430379746835,5.88551535102898,1.1677522262358169e-11,0.0
7.954430379746835,5.9650493422591016,1.2447271127446683e-11,0.0
7.954430379746835,6.044583333489222,7.26452486513432e-12,0.0
7.954430379746835,6.124117324719344,3.103500478786657e-12,0.0
7.954430379746835,6.2036513159494655,1.9712798089431108e-12,0.0
7.954430379746835,6.283185307179586,1.8234880402894126e-12,0.0
8.010126582278481,0.0,1.6565409854041896e-12,0.0
8.010126582278481,0.07953399123012135,2.600235136917312e-12,0.0
8.010126582278481,0.1590679824602427,3.882407945085915e-12,0.0
8.010126582278481,0.23860197369036407,4.9372691222345316e-12,0.0
8.010126582278481,0.3181359649204854,8.581577119286698e-12,0.0
8.010126582278481,0.39766995615060674,1.933190142080789e-11,0.0
8.010126582278481,0.47720394738072813,2.2146647478643986e-11,0.0
8.010126582278481,0.5567379386108494,4.029658449534747e-11,0.0
8.010126582278481,0.6362719298409708,1.0120139838825895e-10,0.0
8.010126582278481,0.7158059210710922,3.944896692617571e-10,0.0
8.010126582278481,0.7953399123012135,186227327240699.38,30748030.613663267
8.010126582278481,0.8748739035313349,236347364465103.34,29736762.051258344
8.010126582278481,0.9544078947614563,276986849895373.28,28725493.48885342
8.010126582278481,1.0339418859915777,319655000692797.25,27686893.343680795
8.010126582278481,1.1134758772216988,363603021224110.3,26641460.302816242
8.010126582278481,1.1930098684518202,404325704448294.25,25602860.157643616
8.010126582278481,1.2725438596819416,445688837737286.7,24598424.490930613
8.010126582278481,1.352077850912063,489032765308039.94,23587155.92852569
8.010126582278481,1.4316118421421844,524672603932179.75,22500725.51350959
8.010126582278481,1.5111458333723056,562398876633006.44,21448459.576953113
8.010126582278481,1.590679824602427,598310467770265.2,20409859.431780487
8.010126582278481,1.6702138158325484,632699064437470.6,19378092.182299785
8.010126582278481,1.7497478070626697,666019652458021.0,18339492.03712716
8.010126582278481,1.8292817982927911,698847290813031.8,17300891.891954534
8.010126582278481,1.9088157895229125,728625745738493.5,16262291.746781908
8.010126582278481,1.9883497807530337,756754264324890.0,15223691.601609282
8.010126582278481,2.0678837719831553,785082885054836.0,14178258.56074473
8.010126582278481,2.1474177632132765,810777111312122.0,13125992.624188254
8.010126582278481,2.2269517544433977,835662072078825.6,12066893.791939853
8.010126582278481,2.3064857456735193,855528545259308.4,11007794.95969145
8.010126582278481,2.3860197369036404,874932458392729.4,9982860.605902676
8.010126582278481,2.465553728133762,890472366946759.0,8951093.356421974
8.010126582278481,2.5450877193638832,906751667568156.1,7912493.211249348
8.010126582278481,2.6246217105940044,920014634222518.0,6867060.170384796
8.010126582278481,2.704155701824126,931586608698597.2,5814794.23382832
8.010126582278481,2.783689693054247,941912983106136.4,4762528.297271844
8.010126582278481,2.863223684284369,949995085275484.1,3703429.465023443
8.010126582278481,2.94275767551449,956088637061917.2,2651163.528466966
8.010126582278481,3.022291666744611,960563024534406.0,1592064.6962185649
8.010126582278481,3.1018256579747328,962386420896191.4,532965.8639701634
8.010126582278481,3.181359649204854,961637765795792.2,-532965.8639701634
8.010126582278481,3.2608936404349755,958750845716720.1,-1592064.6962185649
8.010126582278481,3.3404276316650967,955593528486148.2,-2651163.528466966
8.010126582278481,3.419961622895218,948510959664506.1,-3703429.465023443
8.010126582278481,3.4994956141253395,941086811173361.9,-4762528.297271844
8.010126582278481,3.5790296053554607,931435809911763.5,-5814794.23382832
8.010126582278481,3.6585635965855823,920676193449517.2,-6867060.170384796
8.010126582278481,3.7380975878157034,906609188709924.1,-7912493.211249348
8.010126582278481,3.817631579045825,891308641140845.5,-8951093.356421974
8.010126582278481,3.8971655702759462,873474240176466.0,-9982860.605902676
8.010126582278481,3.9766995615060674,862478755327693.5,-11007794.95969145
8.010126582278481,4.056233552736189,836577531875665.9,-12066893.791939853
8.010126582278481,4.135767543966311,809910899206442.1,-13125992.624188254
8.010126582278481,4.215301535196431,784874888475707.5,-14178258.56074473
8.010126582278481,4.294835526426553,756727271442044.2,-15223691.601609282
8.010126582278481,4.374369517656675,729182279594551.8,-16262291.746781908
8.010126582278481,4.453903508886795,698717180466462.8,-17300891.891954534
8.010126582278481,4.533437500116917,666280286656844.1,-18339492.03712716
8.010126582278481,4.6129714913470385,633479038642063.9,-19378092.182299785
8.010126582278481,4.692505482577159,598293378824459.0,-20409859.431780487
8.010126582278481,4.772039473807281,562298795978926.4,-21448459.576953113
8.010126582278481,4.8515734650374025,524783332395978.7,-22500725.51350959
8.010126582278481,4.931107456267524,485869589234840.56,-23587155.92852569
8.010126582278481,5.010641447497645,446796201611788.5,-24598424.490930613
8.010126582278481,5.0901754387277665,404482449371508.94,-25602860.157643616
8.010126582278481,5.169709429957888,362458557067162.2,-26641460.302816242
8.010126582278481,5.249243421188009,319990375925925.25,-27686893.343680795
8.010126582278481,5.32877741241813,277409060444592.72,-28725493.48885342
8.010126582278481,5.408311403648252,236281866571787.88,-29736762.051258344
8.010126582278481,5.487845394878374,186343812054502.62,-30748030.613663267
8.010126582278481,5.567379386108494,3.8433074114538106e-10,0.0
8.010126582278481,5.646913377338616,1.028179016128095e-10,0.0
8.010126582278481,5.726447368568738,4.306210978942466e-11,0.0
8.010126582278481,5.805981359798858,2.1514005078369334e-11,0.0
8.010126582278481,5.88551535102898,1.349581409344847e-11,0.0
8.010126582278481,5.9650493422591016,7.680424955676597e-12,0.0
8.010126582278481,6.044583333489222,6.935013347445379e-12,0.0
8.010126582278481,6.124117324719344,3.261686509599746e-12,0.0
8.010126582278481,6.2036513159494655,3.071062659064158e-12,0.0
8.010126582278481,6.283185307179586,1.656540985287086e-12,0.0
8.065822784810127,0.0,2.145074226318927e-12,0.0
8.065822784810127,0.07953399123012135,4.666536686534106e-12,0.0
8.065822784810127,0.1590679824602427,7.020327175539248e-12,0.0
8.065822784810127,0.23860197369036407,5.451057486246453e-12,0.0
8.065822784810127,0.3181359649204854,8.51409924391482e-12,0.0
8.065822784810127,0.39766995615060674,1.380223881633745e-11,0.0
8.065822784810127,0.47720394738072813,2.5282793581481687e-11,0.0
8.065822784810127,0.5567379386108494,4.791892366424548e-11,0.0
8.065822784810127,0.6362719298409708,1.3609787726036188e-10,0.0
8.065822784810127,0.7158059210710922,6.516806969746421e-10,0.0
8.065822784810127,0.7953399123012135,207080284886392.2,30754863.509355195
8.065822784810127,0.8748739035313349,244806312829729.75,29743594.946950268
8.065822784810127,0.9544078947614563,287438240118882.06,28725493.48885342
8.065822784810127,1.0339418859915777,333259094741667.25,27721057.82214042
8.065822784810127,1.1134758772216988,374721984179532.56,26641460.302816242
8.065822784810127,1.1930098684518202,418118082316345.25,25609693.05333554
8.065822784810127,1.2725438596819416,459192666270112.0,24591591.59523869
8.065822784810127,1.352077850912063,500540955523844.06,23580323.032833766
8.065822784810127,1.4316118421421844,538390728442214.2,22493892.617817663
8.065822784810127,1.5111458333723056,575597873830046.6,21448459.576953113
8.065822784810127,1.590679824602427,611811067214927.8,20409859.431780487
8.065822784810127,1.6702138158325484,647016673489350.0,19378092.182299785
8.065822784810127,1.7497478070626697,681508630607068.0,18339492.03712716
8.065822784810127,1.8292817982927911,713056734575112.9,17300891.891954534
8.065822784810127,1.9088157895229125,742795644473213.1,16262291.746781908
8.065822784810127,1.9883497807530337,772527473437535.9,15216858.705917357
8.065822784810127,2.0678837719831553,801356821079068.8,14171425.665052805
8.065822784810127,2.1474177632132765,825343132342273.8,13125992.624188254
8.065822784810127,2.2269517544433977,849522978480050.6,12066893.791939853
8.065822784810127,2.3064857456735193,872063510508673.0,11007794.95969145
8.065822784810127,2.3860197369036404,889602635884401.8,9982860.605902676
8.065822784810127,2.465553728133762,910198889953649.5,8957926.2521139
8.065822784810127,2.5450877193638832,923478144755695.4,7912493.211249348
8.065822784810127,2.6246217105940044,936857809558880.4,6867060.170384796
8.065822784810127,2.704155701824126,947615993764951.2,5814794.23382832
8.065822784810127,2.783689693054247,959023217690165.6,4762528.297271844
8.065822784810127,2.863223684284369,966560127223896.5,3703429.465023443
8.065822784810127,2.94275767551449,972279146093996.4,2651163.528466966
8.065822784810127,3.022291666744611,976360515603300.5,1592064.6962185649
8.065822784810127,3.1018256579747328,978680772867895.6,532965.8639701634
8.065822784810127,3.181359649204854,977820195599242.5,-532965.8639701634
8.065822784810127,3.2608936404349755,976083886925788.6,-1592064.6962185649
8.065822784810127,3.3404276316650967,970865692391546.5,-2651163.528466966
8.065822784810127,3.419961622895218,965369126187362.0,-3703429.465023443
8.065822784810127,3.4994956141253395,959259751472602.0,-4762528.297271844
8.065822784810127,3.5790296053554607,947792319488247.2,-5814794.23382832
8.065822784810127,3.6585635965855823,936243867178931.6,-6867060.170384796
8.065822784810127,3.7380975878157034,922491171351625.8,-7912493.211249348
8.065822784810127,3.817631579045825,911376911378972.8,-8957926.2521139
8.065822784810127,3.8971655702759462,890442549771101.5,-9982860.605902676
8.065822784810127,3.9766995615060674,874818679238273.9,-11007794.95969145
8.065822784810127,4.056233552736189,851872666200101.4,-12066893.791939853
8.065822784810127,4.135767543966311,825421944841442.0,-13125992.624188254
8.065822784810127,4.215301535196431,800233404010321.0,-14171425.665052805
8.065822784810127,4.294835526426553,772658374123142.8,-15216858.705917357
8.065822784810127,4.374369517656675,743258105637457.2,-16262291.746781908
8.065822784810127,4.453903508886795,713259495362807.9,-17300891.891954534
8.065822784810127,4.533437500116917,680546394756205.5,-18339492.03712716
8.065822784810127,4.6129714913470385,646743916356235.0,-19378092.182299785
8.065822784810127,4.692505482577159,611844550371296.9,-20409859.431780487
8.065822784810127,4.772039473807281,575757991319936.9,-21448459.576953113
8.065822784810127,4.8515734650374025,538561388750760.2,-22493892.617817663
8.065822784810127,4.931107456267524,500514060882422.4,-23580323.032833766
8.065822784810127,5.010641447497645,458652125028062.44,-24591591.59523869
8.065822784810127,5.0901754387277665,417327834170322.4,-25609693.05333554
8.065822784810127,5.169709429957888,374787320493256.1,-26641460.302816242
8.065822784810127,5.249243421188009,332895631510425.3,-27721057.82214042
8.065822784810127,5.32877741241813,287481141740389.9,-28725493.48885342
8.065822784810127,5.408311403648252,244981968322615.22,-29743594.946950268
8.065822784810127,5.487845394878374,206852711118214.1,-30754863.509355195
8.065822784810127,5.567379386108494,6.211079619107272e-10,0.0
8.065822784810127,5.646913377338616,1.3681228479150314e-10,0.0
8.065822784810127,5.726447368568738,4.85067089952673e-11,0.0
8.065822784810127,5.805981359798858,2.7770186696703384e-11,0.0
8.065822784810127,5.88551535102898,1.3930935681615217e-11,0.0
8.065822784810127,5.9650493422591016,1.4421477904723764e-11,0.0
8.065822784810127,6.044583333489222,8.555964878185024e-12,0.0
8.065822784810127,6.124117324719344,4.3525429285164304e-12,0.0
8.065822784810127,6.2036513159494655,4.790798270529249e-12,0.0
8.065822784810127,6.283185307179586,2.1450742262865767e-12,0.0
8.121518987341773,0.0,4.8641807884809135e-12,0.0
8.121518987341773,0.07953399123012135,5.206017261881838e-12,0.0
8.121518987341773,0.1590679824602427,6.053057298710711e-12,0.0
8.121518987341773,0.23860197369036407,8.41582791937948e-12,0.0
8.121518987341773,0.3181359649204854,9.671692880448939e-12,0.0
8.121518987341773,0.39766995615060674,1.733711144514319e-11,0.0
8.121518987341773,0.47720394738072813,2.805235957178407e-11,0.0
8.121518987341773,0.5567379386108494,6.305274418476086e-11,0.0
8.121518987341773,0.6362719298409708,1.6254048318410007e-10,0.0
8.121518987341773,0.7158059210710922,1.2668980784295694e-09,0.0
8.121518987341773,0.7953399123012135,217691435917851.88,30761696.40504712
8.121518987341773,0.8748739035313349,253663756574039.84,29743594.946950268
8.121518987341773,0.9544078947614563,299731017643466.44,28718660.593161494
8.121518987341773,1.0339418859915777,345618466967548.94,27727890.717832346
8.121518987341773,1.1134758772216988,387184052343175.3,26641460.302816242
8.121518987341773,1.1930098684518202,429884199878844.0,25616525.949027464
8.121518987341773,1.2725438596819416,472051398869168.7,24584758.69954676
8.121518987341773,1.352077850912063,513566453538475.1,23580323.032833766
8.121518987341773,1.4316118421421844,551689182095995.6,22487059.72212574
8.121518987341773,1.5111458333723056,589379060702464.0,21448459.576953113
8.121518987341773,1.590679824602427,626725770277740.4,20409859.431780487
8.121518987341773,1.6702138158325484,661066839235299.2,19371259.28660786
8.121518987341773,1.7497478070626697,695449922577781.9,18339492.03712716
8.121518987341773,1.8292817982927911,727196930927480.0,17300891.891954534
8.121518987341773,1.9088157895229125,758958488907368.5,16262291.746781908
8.121518987341773,1.9883497807530337,786900314585787.6,15216858.705917357
8.121518987341773,2.0678837719831553,814604948817253.2,14171425.665052805
8.121518987341773,2.1474177632132765,840651139685145.0,13119159.728496328
8.121518987341773,2.2269517544433977,866049559863624.8,12060060.896247927
