Gain [dB],Phase [rad],Amplitude [dBm]
8.36,1.963057895590248,-3.737607955932617
8.36,2.042060225570701,-3.62908935546875
8.36,2.121062555551154,-3.297470092773437
8.36,2.199064856038184,-3.1890792846679688
8.36,2.278067186018637,-3.5103702545166016
8.36,2.3560694865056666,-3.433408737182617
8.36,2.4350718164861203,-2.815084457397461
8.36,2.5130741169731494,-2.883504867553711
8.36,2.592076446953603,-3.130971908569336
8.36,2.6700787474406327,-3.338052749633789
8.36,2.749081077421086,-3.2762622833251958
8.36,2.8270833779081155,-3.000431060791016
8.36,2.9060857078885687,-2.676057815551758
8.36,2.9850880378690214,-3.186359405517578
8.36,3.0630903383560515,-2.9349594116210938
8.36,3.1420926683365047,-2.736898422241211
8.36,3.2200949688235347,-2.8702163696289062
8.36,3.299097298803987,-3.45893669128418
8.36,3.377099599291017,-3.445281982421875
8.36,3.4561019292714703,-2.9760513305664062
8.36,3.5341042297585,-3.0360584259033203
8.36,3.6131065597389536,-3.452352523803711
8.36,3.6911088602259827,-3.1469268798828125
8.36,3.770111190206436,-3.714502334594727
8.36,3.848113490693466,-3.561067581176758
8.36,3.927115820673919,-3.4468727111816406
8.36,4.006118150654372,-3.6197643280029297
8.36,4.084120451141402,-3.9120101928710938
8.36,4.163122781121856,-4.251010894775391
8.36,4.241125081608884,-4.22517204284668
8.36,4.320127411589338,-4.121089935302734
8.36,4.398129712076368,-4.603551864624023
8.36,4.477132042056821,-4.972972869873047
8.36,4.555134342543851,-5.136186599731445
8.36,4.634136672524304,-4.906896591186523
8.36,4.712138973011333,-5.575265884399414
8.36,4.791141302991787,-5.521379470825195
8.36,4.8691436034788165,-5.793037414550781
8.36,4.94814593345927,-6.253364562988281
8.36,5.027148263439723,-7.28675651550293
8.36,5.1051505639267525,-7.736352920532227
8.36,5.184152893907206,-9.090740203857422
8.36,5.262155194394235,-8.883602142333984
8.36,5.3411575243746885,-17.269874572753906
8.36,5.419159824861718,-19.42227935791016
8.36,5.498162154842172,-24.359798431396484
8.36,5.576164455329201,-27.750877380371094
8.36,5.655166785309655,-43.62266159057617
8.36,5.733169085796684,-43.1324577331543
8.36,5.812171415777137,-42.77151107788086
8.36,5.890173716264167,-42.7985954284668
8.36,5.969176046244621,-43.05107879638672
8.36,6.048178376225073,-43.20988845825195
8.36,6.126180676712103,-42.98040008544922
8.36,6.205183006692557,-43.32978439331055
8.36,6.283185307179586,-43.04922103881836
8.4717,0.0,-43.59460067749024
8.4717,0.07900232998045317,-42.87441253662109
8.4717,0.1570046304674829,-42.92387390136719
8.4717,0.23600696044793606,-42.89588165283203
8.4717,0.3140092609349658,-43.21846389770508
8.4717,0.393011590915419,-11.769746780395508
8.4717,0.4710138914024486,-9.80576515197754
8.4717,0.550016221382902,-8.756101608276367
8.4717,0.6280185218699316,-7.493915557861328
8.4717,0.7070208518503847,-7.599109649658203
8.4717,0.7850231523374145,-7.018556594848633
8.4717,0.8640254823178676,-6.127248764038086
8.4717,0.9420277828048972,-5.631717681884766
8.4717,1.0210301127853505,-5.27027702331543
8.4717,1.100032442765804,-5.099100112915039
8.4717,1.1780347432528333,-4.591978073120117
8.4717,1.2570370732332865,-4.818412780761719
8.4717,1.3350393737203163,-4.629898071289063
8.4717,1.4140417037007693,-3.8662052154541016
8.4717,1.4920440041877991,-4.302806854248047
8.4717,1.5710463341682523,-3.802650451660156
8.4717,1.649048634655282,-3.3883819580078125
8.4717,1.7280509646357352,-3.892045974731445
8.4717,1.8060532651227648,-3.784835815429688
8.4717,1.885055595103218,-3.0797595977783203
8.4717,1.963057895590248,-3.4433765411376958
8.4717,2.042060225570701,-3.06439208984375
8.4717,2.121062555551154,-2.878589630126953
8.4717,2.199064856038184,-2.8115177154541016
8.4717,2.278067186018637,-2.819915771484375
8.4717,2.3560694865056666,-2.8641357421875
8.4717,2.4350718164861203,-2.7536849975585938
8.4717,2.5130741169731494,-3.2343997955322266
8.4717,2.592076446953603,-3.211620330810547
8.4717,2.6700787474406327,-2.7407398223876958
8.4717,2.749081077421086,-3.0593090057373047
8.4717,2.8270833779081155,-2.625577926635742
8.4717,2.9060857078885687,-3.2029800415039062
8.4717,2.9850880378690214,-3.177724838256836
8.4717,3.0630903383560515,-2.6748218536376958
8.4717,3.1420926683365047,-3.0210208892822266
8.4717,3.2200949688235347,-2.9292774200439453
8.4717,3.299097298803987,-2.6976242065429688
8.4717,3.377099599291017,-3.2741146087646484
8.4717,3.4561019292714703,-3.404468536376953
8.4717,3.5341042297585,-3.472148895263672
8.4717,3.6131065597389536,-2.9653568267822266
8.4717,3.6911088602259827,-3.638395309448242
8.4717,3.770111190206436,-3.362266540527344
8.4717,3.848113490693466,-3.275623321533203
8.4717,3.927115820673919,-3.845338821411133
8.4717,4.006118150654372,-3.998077392578125
8.4717,4.084120451141402,-4.091100692749023
8.4717,4.163122781121856,-3.9707469940185542
8.4717,4.241125081608884,-3.8228912353515625
8.4717,4.320127411589338,-4.683032989501953
8.4717,4.398129712076368,-4.5168304443359375
8.4717,4.477132042056821,-4.380025863647461
8.4717,4.555134342543851,-5.04991340637207
8.4717,4.634136672524304,-5.311653137207031
8.4717,4.712138973011333,-5.61793327331543
8.4717,4.791141302991787,-5.280048370361328
8.4717,4.8691436034788165,-5.584650039672852
8.4717,4.94814593345927,-6.243982315063477
8.4717,5.027148263439723,-7.052043914794922
8.4717,5.1051505639267525,-7.192220687866211
8.4717,5.184152893907206,-8.524320602416992
8.4717,5.262155194394235,-8.194156646728516
8.4717,5.3411575243746885,-16.251785278320312
8.4717,5.419159824861718,-17.754131317138672
8.4717,5.498162154842172,-20.32002639770508
8.4717,5.576164455329201,-23.044509887695312
8.4717,5.655166785309655,-29.166553497314453
8.4717,5.733169085796684,-42.79035568237305
8.4717,5.812171415777137,-42.13580703735352
8.4717,5.890173716264167,-42.82662963867188
8.4717,5.969176046244621,-43.07905197143555
8.4717,6.048178376225073,-43.175743103027344
8.4717,6.126180676712103,-43.126708984375
8.4717,6.205183006692557,-42.75317001342773
8.4717,6.283185307179586,-42.68049621582031
8.5833,0.0,-43.21760559082031
8.5833,0.07900232998045317,-43.04509353637695
8.5833,0.1570046304674829,-43.21588897705078
8.5833,0.23600696044793606,-42.877586364746094
8.5833,0.3140092609349658,-17.230422973632812
8.5833,0.393011590915419,-10.771604537963867
8.5833,0.4710138914024486,-9.562376022338867
8.5833,0.550016221382902,-8.316349029541016
8.5833,0.6280185218699316,-7.163593292236328
8.5833,0.7070208518503847,-6.9693603515625
8.5833,0.7850231523374145,-6.781272888183594
8.5833,0.8640254823178676,-6.239627838134766
8.5833,0.9420277828048972,-5.415374755859375
8.5833,1.0210301127853505,-5.025392532348633
8.5833,1.100032442765804,-4.685678482055664
8.5833,1.1780347432528333,-4.821756362915039
8.5833,1.2570370732332865,-4.576847076416016
8.5833,1.3350393737203163,-4.450176239013672
8.5833,1.4140417037007693,-3.902219772338867
8.5833,1.4920440041877991,-3.909975051879883
8.5833,1.5710463341682523,-3.462553024291992
8.5833,1.649048634655282,-3.548097610473633
8.5833,1.7280509646357352,-3.669343948364258
8.5833,1.8060532651227648,-3.0339717864990234
8.5833,1.885055595103218,-2.983251571655273
8.5833,1.963057895590248,-3.048070907592773
8.5833,2.042060225570701,-3.2211227416992188
8.5833,2.121062555551154,-3.23847770690918
8.5833,2.199064856038184,-3.026422500610352
8.5833,2.278067186018637,-2.9701175689697266
8.5833,2.3560694865056666,-3.1134510040283203
8.5833,2.4350718164861203,-2.517324447631836
8.5833,2.5130741169731494,-2.535470962524414
8.5833,2.592076446953603,-3.057270050048828
8.5833,2.6700787474406327,-2.904848098754883
8.5833,2.749081077421086,-2.5523643493652344
8.5833,2.8270833779081155,-2.432260513305664
8.5833,2.9060857078885687,-2.7896175384521484
8.5833,2.9850880378690214,-3.0087547302246094
8.5833,3.0630903383560515,-3.0154685974121094
8.5833,3.1420926683365047,-2.45572280883789
8.5833,3.2200949688235347,-2.613677978515625
8.5833,3.299097298803987,-2.7610626220703125
8.5833,3.377099599291017,-2.642688751220703
8.5833,3.4561019292714703,-2.768648147583008
8.5833,3.5341042297585,-2.702814102172852
8.5833,3.6131065597389536,-3.398906707763672
8.5833,3.6911088602259827,-2.86376953125
8.5833,3.770111190206436,-3.518352508544922
8.5833,3.848113490693466,-3.533271789550781
8.5833,3.927115820673919,-3.222274780273437
8.5833,4.006118150654372,-3.3016319274902344
8.5833,4.084120451141402,-3.5608386993408203
8.5833,4.163122781121856,-3.9751415252685542
8.5833,4.241125081608884,-4.289083480834961
8.5833,4.320127411589338,-3.93171501159668
8.5833,4.398129712076368,-4.055736541748047
8.5833,4.477132042056821,-4.69123649597168
8.5833,4.555134342543851,-4.575237274169922
8.5833,4.634136672524304,-4.5152435302734375
8.5833,4.712138973011333,-5.236240386962891
8.5833,4.791141302991787,-5.418003082275391
8.5833,4.8691436034788165,-5.278215408325195
8.5833,4.94814593345927,-5.645696640014648
8.5833,5.027148263439723,-6.167070388793945
8.5833,5.1051505639267525,-6.571229934692383
8.5833,5.184152893907206,-7.7374267578125
8.5833,5.262155194394235,-7.116006851196289
8.5833,5.3411575243746885,-6.860416412353516
8.5833,5.419159824861718,-16.59713363647461
8.5833,5.498162154842172,-19.975765228271484
8.5833,5.576164455329201,-21.429615020751957
8.5833,5.655166785309655,-24.35012435913086
8.5833,5.733169085796684,-42.68809127807617
8.5833,5.812171415777137,-43.12324905395508
8.5833,5.890173716264167,-43.35451889038086
8.5833,5.969176046244621,-43.17404174804688
8.5833,6.048178376225073,-42.37163162231445
8.5833,6.126180676712103,-42.78646469116211
8.5833,6.205183006692557,-42.998321533203125
8.5833,6.283185307179586,-42.4299430847168
8.695,0.0,-42.82472229003906
8.695,0.07900232998045317,-42.366676330566406
8.695,0.1570046304674829,-42.93672943115234
8.695,0.23600696044793606,-43.04096984863281
8.695,0.3140092609349658,-13.216323852539062
8.695,0.393011590915419,-9.86728858947754
8.695,0.4710138914024486,-8.100370407104492
8.695,0.550016221382902,-8.210098266601562
8.695,0.6280185218699316,-7.065370559692383
8.695,0.7070208518503847,-7.054340362548828
8.695,0.7850231523374145,-6.26896858215332
8.695,0.8640254823178676,-6.039228439331055
8.695,0.9420277828048972,-5.510908126831055
8.695,1.0210301127853505,-4.798542022705078
8.695,1.100032442765804,-4.595964431762695
8.695,1.1780347432528333,-4.792036056518555
8.695,1.2570370732332865,-4.435543060302734
8.695,1.3350393737203163,-3.755777359008789
8.695,1.4140417037007693,-4.186346054077148
8.695,1.4920440041877991,-3.357990264892578
8.695,1.5710463341682523,-3.8187332153320312
8.695,1.649048634655282,-3.129566192626953
8.695,1.7280509646357352,-2.9848194122314453
8.695,1.8060532651227648,-3.4829578399658203
8.695,1.885055595103218,-3.0869007110595703
8.695,1.963057895590248,-2.819242477416992
8.695,2.042060225570701,-2.8745555877685547
8.695,2.121062555551154,-3.050905227661133
8.695,2.199064856038184,-2.539579391479492
8.695,2.278067186018637,-2.586843490600586
8.695,2.3560694865056666,-2.461729049682617
8.695,2.4350718164861203,-2.933866500854492
8.695,2.5130741169731494,-2.4953479766845703
8.695,2.592076446953603,-2.345252990722656
8.695,2.6700787474406327,-2.2938899993896484
8.695,2.749081077421086,-2.341350555419922
8.695,2.8270833779081155,-2.7718677520751958
8.695,2.9060857078885687,-2.8903579711914062
8.695,2.9850880378690214,-2.6501712799072266
8.695,3.0630903383560515,-2.376167297363281
8.695,3.1420926683365047,-2.705106735229492
8.695,3.2200949688235347,-2.3848419189453125
8.695,3.299097298803987,-2.947114944458008
8.695,3.377099599291017,-3.1196422576904297
8.695,3.4561019292714703,-2.5400753021240234
8.695,3.5341042297585,-2.8730716705322266
8.695,3.6131065597389536,-2.667783737182617
8.695,3.6911088602259827,-2.920013427734375
8.695,3.770111190206436,-3.3903980255126958
8.695,3.848113490693466,-2.9769439697265625
8.695,3.927115820673919,-3.553720474243164
8.695,4.006118150654372,-3.6433372497558594
8.695,4.084120451141402,-3.843439102172852
8.695,4.163122781121856,-3.991952896118164
8.695,4.241125081608884,-3.893573760986328
8.695,4.320127411589338,-4.290321350097656
8.695,4.398129712076368,-4.382589340209961
8.695,4.477132042056821,-4.107994079589844
8.695,4.555134342543851,-4.545738220214844
8.695,4.634136672524304,-4.873537063598633
8.695,4.712138973011333,-4.913022994995117
8.695,4.791141302991787,-4.903078079223633
8.695,4.8691436034788165,-5.771398544311523
8.695,4.94814593345927,-5.36018180847168
8.695,5.027148263439723,-5.71806526184082
8.695,5.1051505639267525,-6.405717849731445
8.695,5.184152893907206,-7.040254592895508
8.695,5.262155194394235,-6.628168106079102
8.695,5.3411575243746885,-6.570638656616211
8.695,5.419159824861718,-15.166915893554688
8.695,5.498162154842172,-16.749332427978516
8.695,5.576164455329201,-19.498031616210938
8.695,5.655166785309655,-20.096942901611328
8.695,5.733169085796684,-26.773094177246094
8.695,5.812171415777137,-42.57779312133789
8.695,5.890173716264167,-43.05831527709961
8.695,5.969176046244621,-43.19790649414063
8.695,6.048178376225073,-43.54269790649414
8.695,6.126180676712103,-42.85778427124024
8.695,6.205183006692557,-42.91665649414063
8.695,6.283185307179586,-43.29820251464844
8.8067,0.0,-43.527122497558594
8.8067,0.07900232998045317,-43.55022811889648
8.8067,0.1570046304674829,-43.09822463989258
8.8067,0.23600696044793606,-42.802040100097656
8.8067,0.3140092609349658,-10.919517517089844
8.8067,0.393011590915419,-9.15646743774414
8.8067,0.4710138914024486,-7.967519760131836
8.8067,0.550016221382902,-7.616775512695312
8.8067,0.6280185218699316,-6.821779251098633
8.8067,0.7070208518503847,-6.667503356933594
8.8067,0.7850231523374145,-5.594646453857422
8.8067,0.8640254823178676,-5.797054290771484
8.8067,0.9420277828048972,-5.413311004638672
8.8067,1.0210301127853505,-4.81684684753418
8.8067,1.100032442765804,-4.228607177734375
8.8067,1.1780347432528333,-4.528093338012695
8.8067,1.2570370732332865,-3.79243278503418
8.8067,1.3350393737203163,-3.578023910522461
8.8067,1.4140417037007693,-3.880182266235352
8.8067,1.4920440041877991,-3.537084579467773
8.8067,1.5710463341682523,-3.229694366455078
8.8067,1.649048634655282,-3.1556129455566406
8.8067,1.7280509646357352,-3.366182327270508
8.8067,1.8060532651227648,-2.808319091796875
8.8067,1.885055595103218,-3.180946350097656
8.8067,1.963057895590248,-3.0546798706054688
8.8067,2.042060225570701,-2.9908676147460938
8.8067,2.121062555551154,-2.889135360717773
8.8067,2.199064856038184,-2.838632583618164
8.8067,2.278067186018637,-2.841520309448242
8.8067,2.3560694865056666,-2.7440967559814453
8.8067,2.4350718164861203,-2.2324676513671875
8.8067,2.5130741169731494,-2.374032974243164
8.8067,2.592076446953603,-2.5202999114990234
8.8067,2.6700787474406327,-2.658710479736328
8.8067,2.749081077421086,-2.694437026977539
8.8067,2.8270833779081155,-2.6077957153320312
8.8067,2.9060857078885687,-2.108552932739258
8.8067,2.9850880378690214,-2.152376174926758
8.8067,3.0630903383560515,-2.6788787841796875
8.8067,3.1420926683365047,-2.746078491210937
8.8067,3.2200949688235347,-2.6639137268066406
8.8067,3.299097298803987,-2.254354476928711
8.8067,3.377099599291017,-2.900951385498047
8.8067,3.4561019292714703,-2.735797882080078
8.8067,3.5341042297585,-3.038799285888672
8.8067,3.6131065597389536,-2.553129196166992
8.8067,3.6911088602259827,-3.0768356323242188
8.8067,3.770111190206436,-2.6987972259521484
8.8067,3.848113490693466,-3.3648681640625
8.8067,3.927115820673919,-3.4245166778564453
8.8067,4.006118150654372,-2.995023727416992
8.8067,4.084120451141402,-3.128145217895508
8.8067,4.163122781121856,-3.229345321655273
8.8067,4.241125081608884,-3.6561031341552734
8.8067,4.320127411589338,-3.510852813720703
8.8067,4.398129712076368,-3.637615203857422
8.8067,4.477132042056821,-4.205238342285156
8.8067,4.555134342543851,-4.575889587402344
8.8067,4.634136672524304,-4.1922607421875
8.8067,4.712138973011333,-4.313985824584961
8.8067,4.791141302991787,-5.146867752075195
8.8067,4.8691436034788165,-4.9157562255859375
8.8067,4.94814593345927,-5.5078887939453125
8.8067,5.027148263439723,-5.970582962036133
8.8067,5.1051505639267525,-5.741121292114258
8.8067,5.184152893907206,-6.590505599975586
8.8067,5.262155194394235,-5.876840591430664
8.8067,5.3411575243746885,-6.379404067993164
8.8067,5.419159824861718,-14.46533203125
8.8067,5.498162154842172,-15.54763412475586
8.8067,5.576164455329201,-17.35607147216797
8.8067,5.655166785309655,-19.06001281738281
8.8067,5.733169085796684,-21.3443603515625
8.8067,5.812171415777137,-23.580760955810547
8.8067,5.890173716264167,-35.45364761352539
8.8067,5.969176046244621,-42.62289047241211
8.8067,6.048178376225073,-43.5335807800293
8.8067,6.126180676712103,-43.38972854614258
8.8067,6.205183006692557,-43.32890319824219
8.8067,6.283185307179586,-43.4840087890625
8.9183,0.0,-43.30781555175781
8.9183,0.07900232998045317,-43.21331405639648
8.9183,0.1570046304674829,-43.61935806274414
8.9183,0.23600696044793606,-15.513908386230469
8.9183,0.3140092609349658,-10.96977996826172
8.9183,0.393011590915419,-8.756204605102539
8.9183,0.4710138914024486,-7.916324615478516
8.9183,0.550016221382902,-7.562080383300781
8.9183,0.6280185218699316,-6.718267440795898
8.9183,0.7070208518503847,-6.147798538208008
8.9183,0.7850231523374145,-6.0196380615234375
8.9183,0.8640254823178676,-5.510223388671875
8.9183,0.9420277828048972,-4.712203979492188
8.9183,1.0210301127853505,-4.399394989013672
8.9183,1.100032442765804,-4.676504135131836
8.9183,1.1780347432528333,-3.874839782714844
8.9183,1.2570370732332865,-3.685216903686523
8.9183,1.3350393737203163,-3.945167541503906
8.9183,1.4140417037007693,-3.3145675659179688
8.9183,1.4920440041877991,-3.57122802734375
8.9183,1.5710463341682523,-2.94913101196289
8.9183,1.649048634655282,-2.823986053466797
8.9183,1.7280509646357352,-3.0703887939453125
8.9183,1.8060532651227648,-2.5341453552246094
8.9183,1.885055595103218,-2.4552059173583984
8.9183,1.963057895590248,-2.3999099731445312
8.9183,2.042060225570701,-2.279733657836914
8.9183,2.121062555551154,-2.810789108276367
8.9183,2.199064856038184,-2.177450180053711
8.9183,2.278067186018637,-2.3444747924804688
8.9183,2.3560694865056666,-2.5974559783935547
8.9183,2.4350718164861203,-2.616495132446289
8.9183,2.5130741169731494,-2.64697265625
8.9183,2.592076446953603,-2.608184814453125
8.9183,2.6700787474406327,-2.479927062988281
8.9183,2.749081077421086,-1.9817562103271484
8.9183,2.8270833779081155,-2.0982723236083984
8.9183,2.9060857078885687,-2.037561416625977
8.9183,2.9850880378690214,-2.3787612915039062
8.9183,3.0630903383560515,-2.189563751220703
8.9183,3.1420926683365047,-2.6232147216796875
8.9183,3.2200949688235347,-2.1740455627441406
8.9183,3.299097298803987,-2.141656875610352
8.9183,3.377099599291017,-2.420473098754883
8.9183,3.4561019292714703,-2.258249282836914
8.9183,3.5341042297585,-2.6820545196533203
8.9183,3.6131065597389536,-2.8961715698242188
8.9183,3.6911088602259827,-2.515777587890625
8.9183,3.770111190206436,-2.7943687438964844
8.9183,3.848113490693466,-3.240755081176758
8.9183,3.927115820673919,-2.7411842346191406
8.9183,4.006118150654372,-2.9703140258789062
8.9183,4.084120451141402,-3.42999267578125
8.9183,4.163122781121856,-3.6692047119140634
8.9183,4.241125081608884,-3.7455883026123047
8.9183,4.320127411589338,-4.046865463256836
8.9183,4.398129712076368,-4.046890258789063
8.9183,4.477132042056821,-3.8726539611816406
8.9183,4.555134342543851,-3.783163070678711
8.9183,4.634136672524304,-4.603107452392578
8.9183,4.712138973011333,-4.28504753112793
8.9183,4.791141302991787,-4.34576416015625
8.9183,4.8691436034788165,-4.703371047973633
8.9183,4.94814593345927,-5.235830307006836
8.9183,5.027148263439723,-5.542585372924805
8.9183,5.1051505639267525,-6.176443099975586
8.9183,5.184152893907206,-5.981868743896484
8.9183,5.262155194394235,-6.19117546081543
8.9183,5.3411575243746885,-12.241615295410156
8.9183,5.419159824861718,-13.484310150146484
8.9183,5.498162154842172,-14.309070587158203
8.9183,5.576164455329201,-15.915542602539062
8.9183,5.655166785309655,-16.841503143310547
8.9183,5.733169085796684,-18.047882080078125
8.9183,5.812171415777137,-21.38320541381836
8.9183,5.890173716264167,-24.01708221435547
8.9183,5.969176046244621,-33.38152313232422
8.9183,6.048178376225073,-43.45063018798828
8.9183,6.126180676712103,-43.12923049926758
8.9183,6.205183006692557,-43.30255889892578
8.9183,6.283185307179586,-43.06576919555664
9.03,0.0,-43.05583190917969
9.03,0.07900232998045317,-43.27029037475586
9.03,0.1570046304674829,-42.92146682739258
9.03,0.23600696044793606,-11.58456039428711
9.03,0.3140092609349658,-9.483924865722656
9.03,0.393011590915419,-8.54987907409668
9.03,0.4710138914024486,-7.392433166503906
9.03,0.550016221382902,-6.761371612548828
9.03,0.6280185218699316,-6.348039627075195
9.03,0.7070208518503847,-5.686241149902344
9.03,0.7850231523374145,-5.665410995483398
9.03,0.8640254823178676,-5.330493927001953
9.03,0.9420277828048972,-4.552356719970703
9.03,1.0210301127853505,-4.420928955078125
9.03,1.100032442765804,-4.41688346862793
9.03,1.1780347432528333,-3.575284957885742
9.03,1.2570370732332865,-3.947221755981445
9.03,1.3350393737203163,-3.13454818725586
9.03,1.4140417037007693,-3.5677413940429688
9.03,1.4920440041877991,-3.2910938262939453
9.03,1.5710463341682523,-3.1120548248291016
9.03,1.649048634655282,-2.676948547363281
9.03,1.7280509646357352,-2.960611343383789
9.03,1.8060532651227648,-2.642904281616211
9.03,1.885055595103218,-2.698280334472656
9.03,1.963057895590248,-2.618736267089844
9.03,2.042060225570701,-2.1269397735595703
9.03,2.121062555551154,-2.163414001464844
9.03,2.199064856038184,-2.133615493774414
9.03,2.278067186018637,-2.481966018676758
9.03,2.3560694865056666,-2.373373031616211
9.03,2.4350718164861203,-2.2827320098876958
9.03,2.5130741169731494,-1.8501510620117188
9.03,2.592076446953603,-1.7723617553710938
9.03,2.6700787474406327,-2.0592193603515625
9.03,2.749081077421086,-2.275400161743164
9.03,2.8270833779081155,-2.390584945678711
9.03,2.9060857078885687,-2.0457210540771484
9.03,2.9850880378690214,-1.8410320281982424
9.03,3.0630903383560515,-1.7978897094726562
9.03,3.1420926683365047,-2.041994094848633
9.03,3.2200949688235347,-2.510843276977539
9.03,3.299097298803987,-2.226236343383789
9.03,3.377099599291017,-2.003274917602539
9.03,3.4561019292714703,-2.3938026428222656
9.03,3.5341042297585,-2.101909637451172
9.03,3.6131065597389536,-2.686023712158203
9.03,3.6911088602259827,-2.267646789550781
9.03,3.770111190206436,-2.909627914428711
9.03,3.848113490693466,-2.3907032012939453
9.03,3.927115820673919,-2.843814849853516
9.03,4.006118150654372,-3.266416549682617
9.03,4.084120451141402,-3.34084701538086
9.03,4.163122781121856,-2.9246139526367188
9.03,4.241125081608884,-3.02119255065918
9.03,4.320127411589338,-3.232843399047852
9.03,4.398129712076368,-3.5763721466064453
9.03,4.477132042056821,-3.713521957397461
9.03,4.555134342543851,-4.197450637817383
9.03,4.634136672524304,-4.023696899414063
9.03,4.712138973011333,-4.33868408203125
9.03,4.791141302991787,-4.770565032958984
9.03,4.8691436034788165,-4.779691696166992
9.03,4.94814593345927,-4.476728439331055
9.03,5.027148263439723,-5.36097526550293
9.03,5.1051505639267525,-5.677249908447266
9.03,5.184152893907206,-5.78040885925293
9.03,5.262155194394235,-5.216442108154297
9.03,5.3411575243746885,-11.1312255859375
9.03,5.419159824861718,-11.922861099243164
9.03,5.498162154842172,-13.18523406982422
9.03,5.576164455329201,-14.101799011230469
9.03,5.655166785309655,-15.771141052246094
9.03,5.733169085796684,-17.38282012939453
9.03,5.812171415777137,-19.71426010131836
9.03,5.890173716264167,-21.840892791748047
9.03,5.969176046244621,-23.32598876953125
9.03,6.048178376225073,-29.26156616210937
9.03,6.126180676712103,-42.92788696289063
9.03,6.205183006692557,-43.39815139770508
9.03,6.283185307179586,-42.82080459594727
9.1417,0.0,-43.49497604370117
9.1417,0.07900232998045317,-42.89667892456055
9.1417,0.1570046304674829,-42.83257293701172
9.1417,0.23600696044793606,-10.49262809753418
9.1417,0.3140092609349658,-9.099098205566406
9.1417,0.393011590915419,-8.432792663574219
9.1417,0.4710138914024486,-7.066207885742188
9.1417,0.550016221382902,-7.089624404907227
9.1417,0.6280185218699316,-6.65461540222168
9.1417,0.7070208518503847,-5.795656204223633
9.1417,0.7850231523374145,-5.351900100708008
9.1417,0.8640254823178676,-5.359724044799805
9.1417,0.9420277828048972,-4.880361557006836
9.1417,1.0210301127853505,-4.069868087768555
9.1417,1.100032442765804,-4.043378829956055
9.1417,1.1780347432528333,-4.021785736083984
9.1417,1.2570370732332865,-3.3592567443847656
9.1417,1.3350393737203163,-3.7150726318359375
9.1417,1.4140417037007693,-3.0678272247314453
9.1417,1.4920440041877991,-2.783794403076172
9.1417,1.5710463341682523,-3.179035186767578
9.1417,1.649048634655282,-2.5780811309814453
9.1417,1.7280509646357352,-2.864328384399414
9.1417,1.8060532651227648,-2.298646926879883
9.1417,1.885055595103218,-2.726388931274414
9.1417,1.963057895590248,-2.658777236938477
9.1417,2.042060225570701,-2.412195205688477
9.1417,2.121062555551154,-2.511312484741211
9.1417,2.199064856038184,-2.494356155395508
9.1417,2.278067186018637,-2.4466552734375
9.1417,2.3560694865056666,-2.091115951538086
9.1417,2.4350718164861203,-2.1144790649414062
9.1417,2.5130741169731494,-1.931161880493164
9.1417,2.592076446953603,-2.094654083251953
9.1417,2.6700787474406327,-2.2227039337158203
9.1417,2.749081077421086,-2.375642776489258
9.1417,2.8270833779081155,-2.2646045684814453
9.1417,2.9060857078885687,-1.905923843383789
9.1417,2.9850880378690214,-1.7426986694335938
9.1417,3.0630903383560515,-1.829172134399414
9.1417,3.1420926683365047,-2.4305782318115234
9.1417,3.2200949688235347,-2.3348331451416016
9.1417,3.299097298803987,-2.300497055053711
9.1417,3.377099599291017,-2.0306568145751958
9.1417,3.4561019292714703,-2.156515121459961
9.1417,3.5341042297585,-2.021749496459961
9.1417,3.6131065597389536,-2.5821304321289062
9.1417,3.6911088602259827,-2.230813980102539
9.1417,3.770111190206436,-2.9022388458251958
9.1417,3.848113490693466,-2.435300827026367
9.1417,3.927115820673919,-3.0299644470214844
9.1417,4.006118150654372,-3.222236633300781
9.1417,4.084120451141402,-3.015300750732422
9.1417,4.163122781121856,-2.8742027282714844
9.1417,4.241125081608884,-3.194156646728516
9.1417,4.320127411589338,-3.2015419006347656
9.1417,4.398129712076368,-3.2632999420166016
9.1417,4.477132042056821,-3.430582046508789
9.1417,4.555134342543851,-4.1044921875
9.1417,4.634136672524304,-4.3539581298828125
9.1417,4.712138973011333,-3.95466423034668
9.1417,4.791141302991787,-4.024251937866211
9.1417,4.8691436034788165,-4.960411071777344
9.1417,4.94814593345927,-5.026399612426758
9.1417,5.027148263439723,-4.9462890625
9.1417,5.1051505639267525,-4.978096008300781
9.1417,5.184152893907206,-5.361066818237305
9.1417,5.262155194394235,-5.623817443847656
9.1417,5.3411575243746885,-5.228672027587891
9.1417,5.419159824861718,-11.059999465942385
9.1417,5.498162154842172,-12.9781494140625
9.1417,5.576164455329201,-14.119182586669922
9.1417,5.655166785309655,-15.693477630615234
9.1417,5.733169085796684,-16.336715698242188
9.1417,5.812171415777137,-17.449848175048828
9.1417,5.890173716264167,-19.15459442138672
9.1417,5.969176046244621,-22.530292510986328
9.1417,6.048178376225073,-26.668190002441406
9.1417,6.126180676712103,-42.800479888916016
9.1417,6.205183006692557,-43.43499755859375
9.1417,6.283185307179586,-42.76611328125
9.2533,0.0,-43.08071517944336
9.2533,0.07900232998045317,-42.365970611572266
9.2533,0.1570046304674829,-42.83964920043945
9.2533,0.23600696044793606,-10.273004531860352
9.2533,0.3140092609349658,-8.723045349121094
9.2533,0.393011590915419,-7.90257453918457
