Gain [dB],Phase [rad],Amplitude [dBm]
6.4373,2.147063322380164,-6.1915283203125
6.4373,2.2270656818540404,-6.632205963134766
6.4373,2.306068011834494,-6.313467025756836
6.4373,2.386070371308371,-6.221227645874023
6.4373,2.466072730782247,-6.196405410766602
6.4373,2.5450750607627,-5.797382354736328
6.4373,2.6250774202365768,-6.454591751098633
6.4373,2.7040797502170304,-6.006292343139648
6.4373,2.7840821096909063,-5.687141418457031
6.4373,2.86308443967136,-5.766679763793945
6.4373,2.9430867991452363,-5.694730758666992
6.4373,3.0220891291256895,-6.252702713012695
6.4373,3.1020914885995663,-5.799108505249023
6.4373,3.18109381858002,-6.263715744018555
6.4373,3.2610961780538963,-6.203666687011719
6.4373,3.3400985080343495,-6.369976043701172
6.4373,3.420100867508226,-6.364969253540039
6.4373,3.499103197488679,-6.546066284179688
6.4373,3.5791055569625563,-6.520751953125
6.4373,3.6591079164364317,-6.244258880615234
6.4373,3.738110246416886,-6.452522277832031
6.4373,3.818112605890762,-6.448352813720703
6.4373,3.8971149358712154,-7.278781890869141
6.4373,3.9771172953450917,-7.55439567565918
6.4373,4.056119625325545,-7.337190628051758
6.4373,4.136121984799423,-8.283393859863281
6.4373,4.2151243147798745,-8.772628784179688
6.4373,4.295126674253751,-9.398487091064451
6.4373,4.374129004234204,-10.367826461791992
6.4373,4.454131363708081,-12.160648345947266
6.4373,4.5331336936885345,-12.590938568115234
6.4373,4.613136053162412,-14.135669708251951
6.4373,4.693138412636288,-15.41997528076172
6.4373,4.772140742616742,-18.77696990966797
6.4373,4.852143102090618,-21.37339782714844
6.4373,4.931145432071071,-25.776832580566406
6.4373,5.011147791544948,-45.45565032958984
6.4373,5.0901501215254,-45.58575439453125
6.4373,5.170152480999278,-45.52880096435547
6.4373,5.2491548109797295,-45.42656707763672
6.4373,5.329157170453607,-45.51103973388672
6.4373,5.408159500434061,-45.38227081298828
6.4373,5.488161859907938,-45.49744415283203
6.4373,5.56716418988839,-45.53643035888672
6.4373,5.647166549362267,-45.48967742919922
6.4373,5.72616887934272,-45.48052215576172
6.4373,5.806171238816597,-45.35674285888672
6.4373,5.886173598290473,-45.55460357666016
6.4373,5.965175928270926,-45.431190490722656
6.4373,6.045178287744803,-45.38582611083984
6.4373,6.124180617725256,-45.30885314941406
6.4373,6.204182977199133,-45.45280456542969
6.4373,6.283185307179586,-45.55709838867188
6.5678,0.0,-45.488563537597656
6.5678,0.08000235947387664,-45.61475372314453
6.5678,0.1590046894543298,-45.56426239013672
6.5678,0.23900704892820643,-45.42843627929688
6.5678,0.3180093789086596,-45.51822662353516
6.5678,0.3980117383825363,-45.58139801025391
6.5678,0.4770140683629894,-45.503173828125
6.5678,0.5570164278368661,-45.36121368408203
6.5678,0.6360187578173192,-45.59896087646485
6.5678,0.7160211172911958,-45.58158874511719
6.5678,0.7950234472716491,-45.360084533691406
6.5678,0.8750258067455255,-45.30420684814453
6.5678,0.9540281367259787,-12.639320373535156
6.5678,1.0340304961998557,-11.213041305541992
6.5678,1.1130328261803086,-10.031713485717772
6.5678,1.1930351856541854,-9.467206954956056
6.5678,1.2730375451280618,-8.872491836547852
6.5678,1.3520398751085152,-8.360454559326172
6.5678,1.4320422345823915,-7.567087173461914
6.5678,1.5110445645628447,-7.314809799194336
6.5678,1.5910469240367215,-6.97877311706543
6.5678,1.6700492540171747,-6.744609832763672
6.5678,1.750051613491051,-6.524782180786133
6.5678,1.8290539434715043,-6.76118278503418
6.5678,1.909056302945381,-6.244543075561523
6.5678,1.9880586329258343,-6.693994522094727
6.5678,2.0680609923997113,-6.028999328613281
6.5678,2.147063322380164,-5.879323959350586
6.5678,2.2270656818540404,-6.482391357421875
6.5678,2.306068011834494,-5.774324417114258
6.5678,2.386070371308371,-5.631481170654297
6.5678,2.466072730782247,-5.975255966186523
6.5678,2.5450750607627,-5.799240112304688
6.5678,2.6250774202365768,-5.498556137084961
6.5678,2.7040797502170304,-6.079572677612305
6.5678,2.7840821096909063,-6.101871490478516
6.5678,2.86308443967136,-6.0127716064453125
6.5678,2.9430867991452363,-5.461406707763672
6.5678,3.0220891291256895,-5.864437103271484
6.5678,3.1020914885995663,-5.414915084838867
6.5678,3.18109381858002,-5.83128547668457
6.5678,3.2610961780538963,-6.08323860168457
6.5678,3.3400985080343495,-5.873470306396484
6.5678,3.420100867508226,-6.183254241943359
6.5678,3.499103197488679,-5.694648742675781
6.5678,3.5791055569625563,-5.625419616699219
6.5678,3.6591079164364317,-6.399320602416992
6.5678,3.738110246416886,-6.142709732055664
6.5678,3.818112605890762,-6.146583557128906
6.5678,3.8971149358712154,-6.924064636230469
6.5678,3.9771172953450917,-7.178853988647461
6.5678,4.056119625325545,-7.4924774169921875
6.5678,4.136121984799423,-7.22950553894043
6.5678,4.2151243147798745,-8.298297882080078
6.5678,4.295126674253751,-8.69504165649414
6.5678,4.374129004234204,-9.338907241821287
6.5678,4.454131363708081,-10.758792877197266
6.5678,4.5331336936885345,-11.987552642822266
6.5678,4.613136053162412,-13.824188232421877
6.5678,4.693138412636288,-14.915390014648438
6.5678,4.772140742616742,-16.81771469116211
6.5678,4.852143102090618,-18.701229095458984
6.5678,4.931145432071071,-21.705699920654297
6.5678,5.011147791544948,-33.94607925415039
6.5678,5.0901501215254,-45.56621551513672
6.5678,5.170152480999278,-45.34173583984375
6.5678,5.2491548109797295,-45.55138397216797
6.5678,5.329157170453607,-45.4571533203125
6.5678,5.408159500434061,-14.561264038085938
6.5678,5.488161859907938,-45.54872894287109
6.5678,5.56716418988839,-45.39826202392578
6.5678,5.647166549362267,-45.50006866455078
6.5678,5.72616887934272,-45.57671356201172
6.5678,5.806171238816597,-45.47251892089844
6.5678,5.886173598290473,-45.64311981201172
6.5678,5.965175928270926,-45.57249450683594
6.5678,6.045178287744803,-45.45036315917969
6.5678,6.124180617725256,-45.384544372558594
6.5678,6.204182977199133,-45.38525390625
6.5678,6.283185307179586,-45.564056396484375
6.6983,0.0,-45.540672302246094
6.6983,0.08000235947387664,-45.48438262939453
6.6983,0.1590046894543298,-45.43936920166016
6.6983,0.23900704892820643,-45.533348083496094
6.6983,0.3180093789086596,-45.47584533691406
6.6983,0.3980117383825363,-45.35844421386719
6.6983,0.4770140683629894,-45.52474212646485
6.6983,0.5570164278368661,-45.45333862304688
6.6983,0.6360187578173192,-45.37800598144531
6.6983,0.7160211172911958,-45.44282531738281
6.6983,0.7950234472716491,-45.47210693359375
6.6983,0.8750258067455255,-16.728107452392578
6.6983,0.9540281367259787,-10.82570457458496
6.6983,1.0340304961998557,-9.674222946166992
6.6983,1.1130328261803086,-9.544023513793944
6.6983,1.1930351856541854,-8.989383697509766
6.6983,1.2730375451280618,-8.571508407592773
6.6983,1.3520398751085152,-8.034526824951172
6.6983,1.4320422345823915,-7.889949798583984
6.6983,1.5110445645628447,-6.961185455322266
6.6983,1.5910469240367215,-6.714204788208008
6.6983,1.6700492540171747,-6.509044647216797
6.6983,1.750051613491051,-6.328714370727539
6.6983,1.8290539434715043,-6.644315719604492
6.6983,1.909056302945381,-6.344476699829102
6.6983,1.9880586329258343,-6.099008560180664
6.6983,2.0680609923997113,-6.131278991699219
6.6983,2.147063322380164,-6.237607955932617
6.6983,2.2270656818540404,-6.209751129150391
6.6983,2.306068011834494,-6.0536956787109375
6.6983,2.386070371308371,-5.448711395263672
6.6983,2.466072730782247,-5.450592041015625
6.6983,2.5450750607627,-5.8087310791015625
6.6983,2.6250774202365768,-5.2501068115234375
6.6983,2.7040797502170304,-5.814277648925781
6.6983,2.7840821096909063,-5.309541702270508
6.6983,2.86308443967136,-5.584259033203125
6.6983,2.9430867991452363,-5.718299865722656
6.6983,3.0220891291256895,-5.797664642333984
6.6983,3.1020914885995663,-5.158601760864258
6.6983,3.18109381858002,-5.254638671875
6.6983,3.2610961780538963,-5.411291122436523
6.6983,3.3400985080343495,-5.250123977661133
6.6983,3.420100867508226,-5.479293823242188
6.6983,3.499103197488679,-5.8865966796875
6.6983,3.5791055569625563,-6.032634735107422
6.6983,3.6591079164364317,-6.100795745849609
6.6983,3.738110246416886,-6.293134689331055
6.6983,3.818112605890762,-5.890026092529297
6.6983,3.8971149358712154,-6.647531509399414
6.6983,3.9771172953450917,-6.800895690917969
6.6983,4.056119625325545,-7.105207443237305
6.6983,4.136121984799423,-6.930782318115234
6.6983,4.2151243147798745,-7.945428848266602
6.6983,4.295126674253751,-8.291828155517578
6.6983,4.374129004234204,-8.583219528198242
6.6983,4.454131363708081,-10.082616806030272
6.6983,4.5331336936885345,-11.114801406860352
6.6983,4.613136053162412,-13.085075378417969
6.6983,4.693138412636288,-13.681388854980469
6.6983,4.772140742616742,-14.89910125732422
6.6983,4.852143102090618,-17.148452758789062
6.6983,4.931145432071071,-18.923194885253903
6.6983,5.011147791544948,-23.58429336547852
6.6983,5.0901501215254,-29.897613525390625
6.6983,5.170152480999278,-45.45195007324219
6.6983,5.2491548109797295,-45.47608184814453
6.6983,5.329157170453607,-45.511260986328125
6.6983,5.408159500434061,-45.44807434082031
6.6983,5.488161859907938,-45.54936218261719
6.6983,5.56716418988839,-45.50843811035156
6.6983,5.647166549362267,-45.33039855957031
6.6983,5.72616887934272,-45.34761047363281
6.6983,5.806171238816597,-45.533050537109375
6.6983,5.886173598290473,-45.46397399902344
6.6983,5.965175928270926,-45.47382354736328
6.6983,6.045178287744803,-45.53017425537109
6.6983,6.124180617725256,-45.62994384765625
6.6983,6.204182977199133,-45.41468811035156
6.6983,6.283185307179586,-45.42767333984375
6.8288,0.0,-45.45653533935547
6.8288,0.08000235947387664,-45.64457702636719
6.8288,0.1590046894543298,-45.46238708496094
6.8288,0.23900704892820643,-45.63462066650391
6.8288,0.3180093789086596,-45.483673095703125
6.8288,0.3980117383825363,-45.59858703613281
6.8288,0.4770140683629894,-45.566368103027344
6.8288,0.5570164278368661,-45.51943206787109
6.8288,0.6360187578173192,-45.41581726074219
6.8288,0.7160211172911958,-45.65735626220703
6.8288,0.7950234472716491,-19.335262298583984
6.8288,0.8750258067455255,-12.573112487792969
6.8288,0.9540281367259787,-10.82195281982422
6.8288,1.0340304961998557,-9.250307083129885
6.8288,1.1130328261803086,-9.203330993652344
6.8288,1.1930351856541854,-8.264303207397461
6.8288,1.2730375451280618,-7.902320861816406
6.8288,1.3520398751085152,-7.877523422241211
6.8288,1.4320422345823915,-6.941825866699219
6.8288,1.5110445645628447,-6.668756484985352
6.8288,1.5910469240367215,-6.3983001708984375
6.8288,1.6700492540171747,-6.424821853637695
6.8288,1.750051613491051,-6.107826232910156
6.8288,1.8290539434715043,-6.149675369262695
6.8288,1.909056302945381,-5.867277145385742
6.8288,1.9880586329258343,-6.1576080322265625
6.8288,2.0680609923997113,-5.486589431762695
6.8288,2.147063322380164,-5.458702087402344
6.8288,2.2270656818540404,-5.918994903564453
6.8288,2.306068011834494,-5.880922317504883
6.8288,2.386070371308371,-5.240001678466797
6.8288,2.466072730782247,-5.773134231567383
6.8288,2.5450750607627,-5.558864593505859
6.8288,2.6250774202365768,-5.015026092529297
6.8288,2.7040797502170304,-5.662471771240234
6.8288,2.7840821096909063,-5.555839538574219
6.8288,2.86308443967136,-4.988250732421875
6.8288,2.9430867991452363,-4.935657501220703
6.8288,3.0220891291256895,-5.549724578857422
6.8288,3.1020914885995663,-4.918079376220703
6.8288,3.18109381858002,-5.028415679931641
6.8288,3.2610961780538963,-5.621065139770508
6.8288,3.3400985080343495,-5.486577987670898
6.8288,3.420100867508226,-5.671882629394531
6.8288,3.499103197488679,-5.447572708129883
6.8288,3.5791055569625563,-5.4557952880859375
6.8288,3.6591079164364317,-5.95179557800293
6.8288,3.738110246416886,-5.726860046386719
6.8288,3.818112605890762,-6.197153091430664
6.8288,3.8971149358712154,-6.2614593505859375
6.8288,3.9771172953450917,-6.146022796630859
6.8288,4.056119625325545,-6.485620498657227
6.8288,4.136121984799423,-6.922285079956055
6.8288,4.2151243147798745,-6.933286666870117
6.8288,4.295126674253751,-7.822549819946289
6.8288,4.374129004234204,-8.667282104492188
6.8288,4.454131363708081,-8.91280746459961
6.8288,4.5331336936885345,-9.939571380615234
6.8288,4.613136053162412,-11.308765411376951
6.8288,4.693138412636288,-12.801525115966797
6.8288,4.772140742616742,-14.640304565429688
6.8288,4.852143102090618,-16.380908966064453
6.8288,4.931145432071071,-18.12621688842773
6.8288,5.011147791544948,-20.757465362548828
6.8288,5.0901501215254,-25.001205444335938
6.8288,5.170152480999278,-45.47222137451172
6.8288,5.2491548109797295,-45.487701416015625
6.8288,5.329157170453607,-45.41423034667969
6.8288,5.408159500434061,-45.47247314453125
6.8288,5.488161859907938,-45.55052947998047
6.8288,5.56716418988839,-45.26065826416016
6.8288,5.647166549362267,-45.494117736816406
6.8288,5.72616887934272,-45.48089599609375
6.8288,5.806171238816597,-45.50236511230469
6.8288,5.886173598290473,-45.536865234375
6.8288,5.965175928270926,-45.50408172607422
6.8288,6.045178287744803,-45.476318359375
6.8288,6.124180617725256,-45.43854522705078
6.8288,6.204182977199133,-45.34215545654297
6.8288,6.283185307179586,-45.53980255126953
6.9593,0.0,-45.630615234375
6.9593,0.08000235947387664,-45.56904602050781
6.9593,0.1590046894543298,-45.43333435058594
6.9593,0.23900704892820643,-45.422119140625
6.9593,0.3180093789086596,-45.50245666503906
6.9593,0.3980117383825363,-45.60163116455078
6.9593,0.4770140683629894,-45.52449798583984
6.9593,0.5570164278368661,-45.36939239501953
6.9593,0.6360187578173192,-45.48532104492188
6.9593,0.7160211172911958,-45.494873046875
6.9593,0.7950234472716491,-13.42141342163086
6.9593,0.8750258067455255,-10.842681884765623
6.9593,0.9540281367259787,-9.866739273071287
6.9593,1.0340304961998557,-8.639419555664062
6.9593,1.1130328261803086,-8.168642044067383
6.9593,1.1930351856541854,-7.800756454467773
6.9593,1.2730375451280618,-7.341476440429687
6.9593,1.3520398751085152,-6.795724868774414
6.9593,1.4320422345823915,-6.704771041870117
6.9593,1.5110445645628447,-6.799238204956055
6.9593,1.5910469240367215,-6.700756072998047
6.9593,1.6700492540171747,-6.391088485717773
6.9593,1.750051613491051,-5.969625473022461
6.9593,1.8290539434715043,-5.519002914428711
6.9593,1.909056302945381,-5.974853515625
6.9593,1.9880586329258343,-5.506181716918945
6.9593,2.0680609923997113,-5.795112609863281
6.9593,2.147063322380164,-5.419200897216797
6.9593,2.2270656818540404,-5.472686767578125
6.9593,2.306068011834494,-4.892427444458008
6.9593,2.386070371308371,-5.444158554077148
6.9593,2.466072730782247,-5.421760559082031
6.9593,2.5450750607627,-4.908382415771484
6.9593,2.6250774202365768,-5.374313354492188
6.9593,2.7040797502170304,-5.310577392578125
6.9593,2.7840821096909063,-4.639011383056641
6.9593,2.86308443967136,-4.823122024536133
6.9593,2.9430867991452363,-4.816888809204102
6.9593,3.0220891291256895,-4.653240203857422
6.9593,3.1020914885995663,-4.973104476928711
6.9593,3.18109381858002,-5.278530120849609
6.9593,3.2610961780538963,-5.072816848754883
6.9593,3.3400985080343495,-4.689664840698242
6.9593,3.420100867508226,-4.87628173828125
6.9593,3.499103197488679,-5.374300003051758
6.9593,3.5791055569625563,-5.036907196044922
6.9593,3.6591079164364317,-5.621061325073242
6.9593,3.738110246416886,-5.334266662597656
6.9593,3.818112605890762,-5.814069747924805
6.9593,3.8971149358712154,-5.520685195922852
6.9593,3.9771172953450917,-5.542535781860352
6.9593,4.056119625325545,-5.787029266357422
6.9593,4.136121984799423,-6.008825302124023
6.9593,4.2151243147798745,-6.980438232421875
6.9593,4.295126674253751,-6.817190170288086
6.9593,4.374129004234204,-7.188302993774414
6.9593,4.454131363708081,-7.783769607543945
6.9593,4.5331336936885345,-8.993335723876953
6.9593,4.613136053162412,-9.986061096191406
6.9593,4.693138412636288,-11.972957611083984
6.9593,4.772140742616742,-12.677021026611328
6.9593,4.852143102090618,-14.473575592041016
6.9593,4.931145432071071,-15.996803283691406
6.9593,5.011147791544948,-17.85803985595703
6.9593,5.0901501215254,-21.5948486328125
6.9593,5.170152480999278,-27.19115447998047
6.9593,5.2491548109797295,-45.32670593261719
6.9593,5.329157170453607,-45.45634460449219
6.9593,5.408159500434061,-11.00278663635254
6.9593,5.488161859907938,-45.52093505859375
6.9593,5.56716418988839,-45.414886474609375
6.9593,5.647166549362267,-45.56768798828125
6.9593,5.72616887934272,-45.424949645996094
6.9593,5.806171238816597,-45.45038604736328
6.9593,5.886173598290473,-45.39302062988281
6.9593,5.965175928270926,-45.27025604248047
6.9593,6.045178287744803,-45.44126892089844
6.9593,6.124180617725256,-45.434532165527344
6.9593,6.204182977199133,-45.46451568603516
6.9593,6.283185307179586,-45.48777770996094
7.0898,0.0,-45.47606658935547
7.0898,0.08000235947387664,-45.60283660888672
7.0898,0.1590046894543298,-45.481048583984375
7.0898,0.23900704892820643,-45.47069549560547
7.0898,0.3180093789086596,-45.45885467529297
7.0898,0.3980117383825363,-45.52659606933594
7.0898,0.4770140683629894,-45.37876892089844
7.0898,0.5570164278368661,-45.48262786865234
7.0898,0.6360187578173192,-45.46063232421875
7.0898,0.7160211172911958,-24.6452751159668
7.0898,0.7950234472716491,-11.87729263305664
7.0898,0.8750258067455255,-9.572540283203123
7.0898,0.9540281367259787,-8.759449005126953
7.0898,1.0340304961998557,-8.68218994140625
7.0898,1.1130328261803086,-8.286640167236328
7.0898,1.1930351856541854,-7.831214904785156
7.0898,1.2730375451280618,-7.461763381958008
7.0898,1.3520398751085152,-6.825065612792969
7.0898,1.4320422345823915,-6.194204330444336
7.0898,1.5110445645628447,-6.486442565917969
7.0898,1.5910469240367215,-6.207429885864258
7.0898,1.6700492540171747,-5.927330017089844
7.0898,1.750051613491051,-5.87812614440918
7.0898,1.8290539434715043,-5.542257308959961
7.0898,1.909056302945381,-5.584440231323242
7.0898,1.9880586329258343,-5.085174560546875
7.0898,2.0680609923997113,-5.513772964477539
7.0898,2.147063322380164,-5.156494140625
7.0898,2.2270656818540404,-4.861576080322266
7.0898,2.306068011834494,-5.106657028198242
7.0898,2.386070371308371,-5.07103157043457
7.0898,2.466072730782247,-4.748508453369141
7.0898,2.5450750607627,-4.508298873901367
7.0898,2.6250774202365768,-5.01947021484375
7.0898,2.7040797502170304,-5.0207366943359375
7.0898,2.7840821096909063,-4.448236465454102
7.0898,2.86308443967136,-4.743488311767578
7.0898,2.9430867991452363,-4.985996246337891
7.0898,3.0220891291256895,-4.340671539306641
7.0898,3.1020914885995663,-4.991910934448242
7.0898,3.18109381858002,-5.019390106201172
7.0898,3.2610961780538963,-4.822019577026367
7.0898,3.3400985080343495,-4.46107292175293
7.0898,3.420100867508226,-4.691606521606445
7.0898,3.499103197488679,-5.150634765625
7.0898,3.5791055569625563,-5.0843505859375
7.0898,3.6591079164364317,-5.354534149169922
7.0898,3.738110246416886,-4.822360992431641
7.0898,3.818112605890762,-5.126789093017578
7.0898,3.8971149358712154,-5.226057052612305
7.0898,3.9771172953450917,-5.830354690551758
7.0898,4.056119625325545,-5.53724479675293
7.0898,4.136121984799423,-5.773988723754883
7.0898,4.2151243147798745,-6.030220031738281
7.0898,4.295126674253751,-6.903491973876953
7.0898,4.374129004234204,-7.35698127746582
7.0898,4.454131363708081,-7.716270446777344
7.0898,4.5331336936885345,-7.936298370361328
7.0898,4.613136053162412,-9.097951889038086
7.0898,4.693138412636288,-11.011463165283203
7.0898,4.772140742616742,-12.53036880493164
7.0898,4.852143102090618,-13.21044921875
7.0898,4.931145432071071,-14.548545837402344
7.0898,5.011147791544948,-16.011356353759766
7.0898,5.0901501215254,-18.56222152709961
7.0898,5.170152480999278,-21.182113647460938
7.0898,5.2491548109797295,-45.495880126953125
7.0898,5.329157170453607,-45.400657653808594
7.0898,5.408159500434061,-9.654241561889648
7.0898,5.488161859907938,-45.3194580078125
7.0898,5.56716418988839,-45.45525360107422
7.0898,5.647166549362267,-45.48640441894531
7.0898,5.72616887934272,-45.42890167236328
7.0898,5.806171238816597,-45.41612243652344
7.0898,5.886173598290473,-45.536865234375
7.0898,5.965175928270926,-45.54376220703125
7.0898,6.045178287744803,-45.43083190917969
7.0898,6.124180617725256,-45.49851989746094
7.0898,6.204182977199133,-45.59056091308594
7.0898,6.283185307179586,-45.57565307617188
7.2203,0.0,-45.63385772705078
7.2203,0.08000235947387664,-45.21190643310547
7.2203,0.1590046894543298,-45.44220733642578
7.2203,0.23900704892820643,-45.47271728515625
7.2203,0.3180093789086596,-45.61146545410156
7.2203,0.3980117383825363,-45.602149963378906
7.2203,0.4770140683629894,-45.55469512939453
7.2203,0.5570164278368661,-45.59544372558594
7.2203,0.6360187578173192,-45.56396484375
7.2203,0.7160211172911958,-12.725662231445312
7.2203,0.7950234472716491,-10.881063461303713
7.2203,0.8750258067455255,-9.147722244262695
7.2203,0.9540281367259787,-9.027324676513672
7.2203,1.0340304961998557,-8.516550064086914
7.2203,1.1130328261803086,-7.994024276733398
7.2203,1.1930351856541854,-7.542831420898437
7.2203,1.2730375451280618,-7.202049255371094
7.2203,1.3520398751085152,-6.350589752197266
7.2203,1.4320422345823915,-6.092195510864258
7.2203,1.5110445645628447,-6.341224670410156
7.2203,1.5910469240367215,-5.883085250854492
7.2203,1.6700492540171747,-5.882257461547852
7.2203,1.750051613491051,-5.750602722167969
7.2203,1.8290539434715043,-5.629940032958984
7.2203,1.909056302945381,-5.396869659423828
7.2203,1.9880586329258343,-5.133432388305664
7.2203,2.0680609923997113,-5.330829620361328
7.2203,2.147063322380164,-5.090291976928711
7.2203,2.2270656818540404,-4.770622253417969
7.2203,2.306068011834494,-4.530916213989258
7.2203,2.386070371308371,-4.43115234375
7.2203,2.466072730782247,-4.933856964111328
7.2203,2.5450750607627,-4.397668838500977
7.2203,2.6250774202365768,-4.258905410766602
7.2203,2.7040797502170304,-4.701271057128906
7.2203,2.7840821096909063,-4.2294464111328125
7.2203,2.86308443967136,-4.381540298461914
7.2203,2.9430867991452363,-4.234607696533203
7.2203,3.0220891291256895,-4.186164855957031
7.2203,3.1020914885995663,-4.244840621948242
7.2203,3.18109381858002,-4.312839508056641
7.2203,3.2610961780538963,-4.795160293579102
7.2203,3.3400985080343495,-4.975944519042969
7.2203,3.420100867508226,-4.650680541992188
7.2203,3.499103197488679,-4.350652694702148
7.2203,3.5791055569625563,-4.547891616821289
7.2203,3.6591079164364317,-5.159807205200195
7.2203,3.738110246416886,-4.801990509033203
7.2203,3.818112605890762,-5.354166030883789
7.2203,3.8971149358712154,-4.832502365112305
7.2203,3.9771172953450917,-5.195425033569336
7.2203,4.056119625325545,-5.788303375244141
7.2203,4.136121984799423,-5.997831344604492
7.2203,4.2151243147798745,-6.130645751953125
7.2203,4.295126674253751,-6.491273880004883
7.2203,4.374129004234204,-7.113916397094727
7.2203,4.454131363708081,-7.570770263671875
7.2203,4.5331336936885345,-7.647518157958984
7.2203,4.613136053162412,-8.222526550292969
7.2203,4.693138412636288,-9.624156951904297
7.2203,4.772140742616742,-10.76112937927246
7.2203,4.852143102090618,-12.1151123046875
7.2203,4.931145432071071,-14.272586822509766
7.2203,5.011147791544948,-15.253826141357422
7.2203,5.0901501215254,-17.44152069091797
7.2203,5.170152480999278,-20.069091796875
7.2203,5.2491548109797295,-27.532939910888672
7.2203,5.329157170453607,-45.44865417480469
7.2203,5.408159500434061,-45.30218505859375
7.2203,5.488161859907938,-45.51241302490234
7.2203,5.56716418988839,-45.28797912597656
7.2203,5.647166549362267,-45.45892333984375
7.2203,5.72616887934272,-45.258697509765625
7.2203,5.806171238816597,-45.47956848144531
7.2203,5.886173598290473,-45.61043548583984
7.2203,5.965175928270926,-45.58519744873047
7.2203,6.045178287744803,-45.40103149414063
7.2203,6.124180617725256,-45.449951171875
7.2203,6.204182977199133,-45.34203338623047
7.2203,6.283185307179586,-45.5992431640625
7.3508,0.0,-45.5825424194336
7.3508,0.08000235947387664,-45.5342025756836
7.3508,0.1590046894543298,-45.54944610595703
7.3508,0.23900704892820643,-45.371917724609375
7.3508,0.3180093789086596,-45.43018341064453
7.3508,0.3980117383825363,-45.51153564453125
7.3508,0.4770140683629894,-45.42062377929688
7.3508,0.5570164278368661,-45.58297729492188
7.3508,0.6360187578173192,-19.62191390991211
7.3508,0.7160211172911958,-11.39212417602539
7.3508,0.7950234472716491,-9.827110290527344
7.3508,0.8750258067455255,-9.32766342163086
7.3508,0.9540281367259787,-8.173101425170898
7.3508,1.0340304961998557,-7.4828948974609375
7.3508,1.1130328261803086,-7.614696502685547
7.3508,1.1930351856541854,-7.334938049316406
7.3508,1.2730375451280618,-6.840160369873047
7.3508,1.3520398751085152,-6.152072906494141
7.3508,1.4320422345823915,-5.824680328369141
7.3508,1.5110445645628447,-6.093610763549805
7.3508,1.5910469240367215,-5.911825180053711
7.3508,1.6700492540171747,-5.507413864135742
7.3508,1.750051613491051,-5.130170822143555
7.3508,1.8290539434715043,-4.878803253173828
7.3508,1.909056302945381,-4.755102157592773
7.3508,1.9880586329258343,-4.585948944091797
7.3508,2.0680609923997113,-5.086082458496094
7.3508,2.147063322380164,-5.028120040893555
7.3508,2.2270656818540404,-4.389198303222656
7.3508,2.306068011834494,-4.345470428466797
7.3508,2.386070371308371,-4.206842422485352
7.3508,2.466072730782247,-4.724166870117188
7.3508,2.5450750607627,-4.142171859741211
7.3508,2.6250774202365768,-4.120698928833008
7.3508,2.7040797502170304,-4.421422958374023
7.3508,2.7840821096909063,-4.7124786376953125
7.3508,2.86308443967136,-4.206441879272461
7.3508,2.9430867991452363,-4.348539352416992
7.3508,3.0220891291256895,-4.667228698730469
7.3508,3.1020914885995663,-4.040090560913086
7.3508,3.18109381858002,-4.699958801269531
7.3508,3.2610961780538963,-4.437713623046875
7.3508,3.3400985080343495,-4.670833587646484
7.3508,3.420100867508226,-4.704143524169922
7.3508,3.499103197488679,-4.842823028564453
7.3508,3.5791055569625563,-4.58929443359375
7.3508,3.6591079164364317,-4.411958694458008
7.3508,3.738110246416886,-5.116428375244141
7.3508,3.818112605890762,-4.576862335205078
7.3508,3.8971149358712154,-5.287139892578125
7.3508,3.9771172953450917,-4.979745864868164
7.3508,4.056119625325545,-5.084684371948242
7.3508,4.136121984799423,-5.186664581298828
7.3508,4.2151243147798745,-5.430477142333984
7.3508,4.295126674253751,-5.6569671630859375
7.3508,4.374129004234204,-6.528362274169922
7.3508,4.454131363708081,-6.579292297363281
7.3508,4.5331336936885345,-7.132116317749023
7.3508,4.613136053162412,-7.677970886230469
7.3508,4.693138412636288,-9.071378707885742
7.3508,4.772140742616742,-9.77606964111328
7.3508,4.852143102090618,-11.513715744018556
7.3508,4.931145432071071,-12.040550231933594
7.3508,5.011147791544948,-15.240249633789062
7.3508,5.0901501215254,-16.380199432373047
7.3508,5.170152480999278,-17.870685577392578
7.3508,5.2491548109797295,-26.99490737915039
7.3508,5.329157170453607,-45.59406280517578
7.3508,5.408159500434061,-7.935697555541992
7.3508,5.488161859907938,-45.55523681640625
7.3508,5.56716418988839,-45.425811767578125
7.3508,5.647166549362267,-45.50722503662109
7.3508,5.72616887934272,-45.507720947265625
7.3508,5.806171238816597,-45.470703125
7.3508,5.886173598290473,-45.57588958740234
7.3508,5.965175928270926,-45.53780364990234
7.3508,6.045178287744803,-45.543365478515625
7.3508,6.124180617725256,-45.43498992919922
7.3508,6.204182977199133,-45.43482208251953
7.3508,6.283185307179586,-45.45201110839844
7.4814,0.0,-45.46958923339844
7.4814,0.08000235947387664,-45.39253234863281
7.4814,0.1590046894543298,-45.52342224121094
7.4814,0.23900704892820643,-45.51945495605469
7.4814,0.3180093789086596,-45.41061401367188
7.4814,0.3980117383825363,-45.504676818847656
7.4814,0.4770140683629894,-45.48857879638672
7.4814,0.5570164278368661,-45.4263916015625
7.4814,0.6360187578173192,-13.856487274169922
7.4814,0.7160211172911958,-10.489017486572266
